municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
SICA SICA (VILLA AROMA),desnutricion global,desnutricion moderada (m),2005-03-01,23,17,17,29,40,46,86
SICAYA,desnutricion global,desnutricion moderada (m),2005-03-01,4,7,4,8,8,15,23
SIPE SIPE,desnutricion global,desnutricion moderada (m),2005-03-01,19,8,7,8,26,16,42
SOPACHUY,desnutricion global,desnutricion moderada (m),2005-03-01,5,21,13,19,18,40,58
SORACACHI,desnutricion global,desnutricion moderada (m),2005-03-01,2,2,3,1,5,3,8
SORATA,desnutricion global,desnutricion moderada (m),2005-03-01,1,4,3,3,4,7,11
SUCRE,desnutricion global,desnutricion moderada (m),2005-03-01,82,73,60,70,142,143,285
TACACHI,desnutricion global,desnutricion moderada (m),2005-03-01,2,2,0,1,2,3,5
TACACOMA,desnutricion global,desnutricion moderada (m),2005-03-01,2,2,1,2,3,4,7
TACOBAMBA,desnutricion global,desnutricion moderada (m),2005-03-01,18,11,16,12,34,23,57
TACOPAYA,desnutricion global,desnutricion moderada (m),2005-03-01,10,8,5,7,15,15,30
TAHUA,desnutricion global,desnutricion moderada (m),2005-03-01,0,1,0,0,0,1,1
TAPACARI,desnutricion global,desnutricion moderada (m),2005-03-01,17,16,19,26,36,42,78
TARABUCO,desnutricion global,desnutricion moderada (m),2005-03-01,52,58,57,73,109,131,240
TARACO,desnutricion global,desnutricion moderada (m),2005-03-01,0,0,1,1,1,1,2
TARATA,desnutricion global,desnutricion moderada (m),2005-03-01,2,3,2,2,4,5,9
TARIJA,desnutricion global,desnutricion moderada (m),2005-03-01,40,18,21,31,61,49,110
TARVITA,desnutricion global,desnutricion moderada (m),2005-03-01,14,20,28,51,42,71,113
TEOPONTE,desnutricion global,desnutricion moderada (m),2005-03-01,3,7,2,2,5,9,14
TIAWANACU,desnutricion global,desnutricion moderada (m),2005-03-01,4,1,0,1,4,2,6
TINGUIPAYA,desnutricion global,desnutricion moderada (m),2005-03-01,32,27,16,19,48,46,94
TIPUANI,desnutricion global,desnutricion moderada (m),2005-03-01,1,1,3,1,4,2,6
TIQUIPAYA,desnutricion global,desnutricion moderada (m),2005-03-01,7,5,3,7,10,12,22
TIRAQUE (CBBA),desnutricion global,desnutricion moderada (m),2005-03-01,23,29,12,23,35,52,87
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion moderada (m),2005-03-01,0,1,0,0,0,1,1
TOCO,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,4,3,5,3,8
TOLATA,desnutricion global,desnutricion moderada (m),2005-03-01,1,0,0,1,1,1,2
TOLEDO,desnutricion global,desnutricion moderada (m),2005-03-01,1,3,0,3,1,6,7
TOMAVE,desnutricion global,desnutricion moderada (m),2005-03-01,8,2,8,8,16,10,26
TOMINA,desnutricion global,desnutricion moderada (m),2005-03-01,9,13,16,26,25,39,64
TORO TORO,desnutricion global,desnutricion moderada (m),2005-03-01,10,4,5,7,15,11,26
TOTORA(CBBA),desnutricion global,desnutricion moderada (m),2005-03-01,5,4,0,8,5,12,17
TOTORA(ORR),desnutricion global,desnutricion moderada (m),2005-03-01,1,6,1,2,2,8,10
TRINIDAD,desnutricion global,desnutricion moderada (m),2005-03-01,30,22,7,14,37,36,73
TUPIZA,desnutricion global,desnutricion moderada (m),2005-03-01,16,16,8,18,24,34,58
TURCO,desnutricion global,desnutricion moderada (m),2005-03-01,2,3,0,0,2,3,5
UMALA,desnutricion global,desnutricion moderada (m),2005-03-01,2,2,4,1,6,3,9
UNCIA,desnutricion global,desnutricion moderada (m),2005-03-01,6,8,10,6,16,14,30
URIONDO (A. CONCEPCION),desnutricion global,desnutricion moderada (m),2005-03-01,2,2,6,6,8,8,16
UYUNI,desnutricion global,desnutricion moderada (m),2005-03-01,9,12,8,8,17,20,37
VACAS,desnutricion global,desnutricion moderada (m),2005-03-01,6,4,7,1,13,5,18
VALLEGRANDE,desnutricion global,desnutricion moderada (m),2005-03-01,4,2,9,4,13,6,19
VIACHA,desnutricion global,desnutricion moderada (m),2005-03-01,20,28,16,22,36,50,86
VILA VILA,desnutricion global,desnutricion moderada (m),2005-03-01,3,6,1,1,4,7,11
VILLA MONTES,desnutricion global,desnutricion moderada (m),2005-03-01,10,13,10,5,20,18,38
VILLA RIVERO,desnutricion global,desnutricion moderada (m),2005-03-01,3,4,2,3,5,7,12
VILLA SERRANO,desnutricion global,desnutricion moderada (m),2005-03-01,11,13,15,19,26,32,58
VILLA TUNARI,desnutricion global,desnutricion moderada (m),2005-03-01,48,44,39,27,87,71,158
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion moderada (m),2005-03-01,2,3,5,12,7,15,22
VILLAZON,desnutricion global,desnutricion moderada (m),2005-03-01,14,21,5,9,19,30,49
VINTO,desnutricion global,desnutricion moderada (m),2005-03-01,2,0,5,0,7,0,7
VITICHI,desnutricion global,desnutricion moderada (m),2005-03-01,9,8,12,8,21,16,37
WALDO BALLIVIAN,desnutricion global,desnutricion moderada (m),2005-03-01,2,2,0,0,2,2,4
WARNES,desnutricion global,desnutricion moderada (m),2005-03-01,9,10,9,7,18,17,35
YACO,desnutricion global,desnutricion moderada (m),2005-03-01,7,8,5,6,12,14,26
YACUIBA,desnutricion global,desnutricion moderada (m),2005-03-01,14,12,8,9,22,21,43
YAMPARAEZ,desnutricion global,desnutricion moderada (m),2005-03-01,19,16,15,18,34,34,68
YANACACHI,desnutricion global,desnutricion moderada (m),2005-03-01,0,2,0,2,0,4,4
YAPACANI,desnutricion global,desnutricion moderada (m),2005-03-01,16,21,15,16,31,37,68
YOCALLA,desnutricion global,desnutricion moderada (m),2005-03-01,0,4,0,1,0,5,5
YOTALA,desnutricion global,desnutricion moderada (m),2005-03-01,4,5,6,18,10,23,33
YUNCHARA,desnutricion global,desnutricion moderada (m),2005-03-01,5,1,4,6,9,7,16
ZUDAÑEZ,desnutricion global,desnutricion moderada (m),2005-03-01,15,11,12,26,27,37,64
ACACIO,desnutricion global,desnutricion moderada (m),2005-04-01,10,8,8,11,18,19,37
ACHACACHI,desnutricion global,desnutricion moderada (m),2005-04-01,5,6,6,2,11,8,19
ACHOCALLA,desnutricion global,desnutricion moderada (m),2005-04-01,8,5,3,5,11,10,21
AIQUILE,desnutricion global,desnutricion moderada (m),2005-04-01,14,9,4,3,18,12,30
ALALAY,desnutricion global,desnutricion moderada (m),2005-04-01,1,6,2,2,3,8,11
ALCALA,desnutricion global,desnutricion moderada (m),2005-04-01,3,3,2,3,5,6,11
ANCORAIMES,desnutricion global,desnutricion moderada (m),2005-04-01,7,0,1,2,8,2,10
ANDAMARCA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,1,0,2,0,2
ANTEQUERA,desnutricion global,desnutricion moderada (m),2005-04-01,0,2,0,0,0,2,2
ANZALDO,desnutricion global,desnutricion moderada (m),2005-04-01,3,3,2,2,5,5,10
APOLO,desnutricion global,desnutricion moderada (m),2005-04-01,8,6,13,19,21,25,46
ARAMPAMPA,desnutricion global,desnutricion moderada (m),2005-04-01,2,12,3,6,5,18,23
ARANI,desnutricion global,desnutricion moderada (m),2005-04-01,5,15,4,5,9,20,29
ARBIETO,desnutricion global,desnutricion moderada (m),2005-04-01,3,1,5,2,8,3,11
ARQUE,desnutricion global,desnutricion moderada (m),2005-04-01,19,19,7,15,26,34,60
ATOCHA,desnutricion global,desnutricion moderada (m),2005-04-01,9,5,4,12,13,17,30
AUCAPATA,desnutricion global,desnutricion moderada (m),2005-04-01,1,2,2,0,3,2,5
AYATA,desnutricion global,desnutricion moderada (m),2005-04-01,6,1,3,2,9,3,12
AYO AYO,desnutricion global,desnutricion moderada (m),2005-04-01,5,1,2,3,7,4,11
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion moderada (m),2005-04-01,31,24,13,19,44,43,87
AZURDUY,desnutricion global,desnutricion moderada (m),2005-04-01,8,13,14,13,22,26,48
BATALLAS,desnutricion global,desnutricion moderada (m),2005-04-01,0,2,0,2,0,4,4
BAURES,desnutricion global,desnutricion moderada (m),2005-04-01,2,0,2,0,4,0,4
BELEN DE ANDAMARCA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,1,1,1,2
BELEN DE URMIRI,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,1,2,1,2,3
BELLA FLOR,desnutricion global,desnutricion moderada (m),2005-04-01,0,1,0,0,0,1,1
BETANZOS,desnutricion global,desnutricion moderada (m),2005-04-01,35,27,28,29,63,56,119
BOLIVAR,desnutricion global,desnutricion moderada (m),2005-04-01,12,11,9,5,21,16,37
BOYUIBE,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,2,2,2,2,4
BUENA VISTA,desnutricion global,desnutricion moderada (m),2005-04-01,2,0,2,3,4,3,7
CABEZAS,desnutricion global,desnutricion moderada (m),2005-04-01,5,2,2,2,7,4,11
CAIROMA,desnutricion global,desnutricion moderada (m),2005-04-01,20,18,12,18,32,36,68
"CAIZA ""D""",desnutricion global,desnutricion moderada (m),2005-04-01,5,3,6,3,11,6,17
CAJUATA,desnutricion global,desnutricion moderada (m),2005-04-01,5,5,7,2,12,7,19
CALACOTO,desnutricion global,desnutricion moderada (m),2005-04-01,1,1,1,2,2,3,5
CALAMARCA,desnutricion global,desnutricion moderada (m),2005-04-01,18,14,12,18,30,32,62
CAMARGO,desnutricion global,desnutricion moderada (m),2005-04-01,11,11,11,16,22,27,49
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion moderada (m),2005-04-01,3,0,0,3,3,3,6
CAMIRI,desnutricion global,desnutricion moderada (m),2005-04-01,15,13,6,6,21,19,40
CAPINOTA,desnutricion global,desnutricion moderada (m),2005-04-01,9,10,2,3,11,13,24
CAQUIAVIRI,desnutricion global,desnutricion moderada (m),2005-04-01,5,0,0,0,5,0,5
CARACOLLO,desnutricion global,desnutricion moderada (m),2005-04-01,2,8,2,4,4,12,16
CARANAVI,desnutricion global,desnutricion moderada (m),2005-04-01,20,14,8,13,28,27,55
CARAPARI,desnutricion global,desnutricion moderada (m),2005-04-01,0,3,1,1,1,4,5
CARIPUYO,desnutricion global,desnutricion moderada (m),2005-04-01,15,16,17,34,32,50,82
CHACARILLA,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,0,1,0,1,1
CHALLAPATA,desnutricion global,desnutricion moderada (m),2005-04-01,16,18,6,13,22,31,53
CHAQUI,desnutricion global,desnutricion moderada (m),2005-04-01,5,6,6,5,11,11,22
CHARAGUA,desnutricion global,desnutricion moderada (m),2005-04-01,8,11,6,6,14,17,31
CHAYANTA,desnutricion global,desnutricion moderada (m),2005-04-01,26,7,5,24,31,31,62
CHIMORE,desnutricion global,desnutricion moderada (m),2005-04-01,4,1,3,4,7,5,12
CHIPAYA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion moderada (m),2005-04-01,1,3,2,1,3,4,7
CHUMA,desnutricion global,desnutricion moderada (m),2005-04-01,4,7,5,5,9,12,21
CLIZA,desnutricion global,desnutricion moderada (m),2005-04-01,18,8,3,4,21,12,33
COBIJA,desnutricion global,desnutricion moderada (m),2005-04-01,7,3,12,6,19,9,28
COCHABAMBA,desnutricion global,desnutricion moderada (m),2005-04-01,86,69,41,36,127,105,232
COLCAPIRHUA,desnutricion global,desnutricion moderada (m),2005-04-01,9,5,7,4,16,9,25
"COLCHA ""K""",desnutricion global,desnutricion moderada (m),2005-04-01,4,2,1,5,5,7,12
COLOMI,desnutricion global,desnutricion moderada (m),2005-04-01,12,13,16,10,28,23,51
COLPA BELGICA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,2,1,2,3
COLQUECHACA,desnutricion global,desnutricion moderada (m),2005-04-01,28,26,19,23,47,49,96
COLQUENCHA,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,1,0,1,0,1
COLQUIRI,desnutricion global,desnutricion moderada (m),2005-04-01,17,9,6,11,23,20,43
COMANCHE,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,1,1,1,1,2
COMARAPA,desnutricion global,desnutricion moderada (m),2005-04-01,9,6,2,5,11,11,22
COMBAYA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,2,2,3,2,5
CONCEPCION,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,1,0,2,0,2
COPACABANA,desnutricion global,desnutricion moderada (m),2005-04-01,1,1,1,0,2,1,3
CORIPATA,desnutricion global,desnutricion moderada (m),2005-04-01,3,2,2,0,5,2,7
CORO CORO,desnutricion global,desnutricion moderada (m),2005-04-01,2,3,3,8,5,11,16
COROICO,desnutricion global,desnutricion moderada (m),2005-04-01,5,3,3,2,8,5,13
CORQUE,desnutricion global,desnutricion moderada (m),2005-04-01,7,5,4,1,11,6,17
COTAGAITA,desnutricion global,desnutricion moderada (m),2005-04-01,12,8,8,10,20,18,38
COTOCA,desnutricion global,desnutricion moderada (m),2005-04-01,5,4,3,8,8,12,20
CUATRO CAÑADAS,desnutricion global,desnutricion moderada (m),2005-04-01,1,1,1,0,2,1,3
CUEVO,desnutricion global,desnutricion moderada (m),2005-04-01,2,0,1,2,3,2,5
CULPINA,desnutricion global,desnutricion moderada (m),2005-04-01,22,18,19,22,41,40,81
CURAHUARA DE CARANGAS,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,7,0,7,0,7
CURVA,desnutricion global,desnutricion moderada (m),2005-04-01,3,0,4,2,7,2,9
DESAGUADERO,desnutricion global,desnutricion moderada (m),2005-04-01,4,5,1,0,5,5,10
EL ALTO,desnutricion global,desnutricion moderada (m),2005-04-01,232,181,106,121,338,302,640
EL CHORO,desnutricion global,desnutricion moderada (m),2005-04-01,0,1,0,2,0,3,3
EL PUENTE(TJA),desnutricion global,desnutricion moderada (m),2005-04-01,7,4,2,3,9,7,16
EL TORNO,desnutricion global,desnutricion moderada (m),2005-04-01,5,1,4,7,9,8,17
EL VILLAR,desnutricion global,desnutricion moderada (m),2005-04-01,2,7,0,13,2,20,22
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-04-01,20,11,4,3,24,14,38
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-04-01,3,0,1,3,4,3,7
EUCALIPTUS,desnutricion global,desnutricion moderada (m),2005-04-01,0,2,1,1,1,3,4
EXALTACION,desnutricion global,desnutricion moderada (m),2005-04-01,0,1,1,4,1,5,6
FERNANDEZ ALONSO,desnutricion global,desnutricion moderada (m),2005-04-01,4,5,2,6,6,11,17
FILADELFIA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,desnutricion global,desnutricion moderada (m),2005-04-01,10,0,7,0,17,0,17
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion moderada (m),2005-04-01,3,6,2,7,5,13,18
GUANAY,desnutricion global,desnutricion moderada (m),2005-04-01,4,5,3,0,7,5,12
GUAQUI,desnutricion global,desnutricion moderada (m),2005-04-01,3,0,1,1,4,1,5
GUAYARAMERIN,desnutricion global,desnutricion moderada (m),2005-04-01,3,1,0,0,3,1,4
GUTIERREZ,desnutricion global,desnutricion moderada (m),2005-04-01,17,21,10,18,27,39,66
HUACARETA,desnutricion global,desnutricion moderada (m),2005-04-01,1,5,2,6,3,11,14
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion moderada (m),2005-04-01,2,0,1,0,3,0,3
HUACHACALLA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,0,1,0,1
HUANUNI,desnutricion global,desnutricion moderada (m),2005-04-01,10,8,1,3,11,11,22
HUARACAJE,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,0,1,0,1
HUAYLLAMARCA,desnutricion global,desnutricion moderada (m),2005-04-01,0,1,0,0,0,1,1
ICHOCA,desnutricion global,desnutricion moderada (m),2005-04-01,3,1,0,0,3,1,4
ICLA,desnutricion global,desnutricion moderada (m),2005-04-01,33,24,35,45,68,69,137
INCAHUASI,desnutricion global,desnutricion moderada (m),2005-04-01,24,35,7,19,31,54,85
INGAVI (HUMAITA),desnutricion global,desnutricion moderada (m),2005-04-01,8,0,8,0,16,0,16
INQUISIVI,desnutricion global,desnutricion moderada (m),2005-04-01,20,13,9,8,29,21,50
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion moderada (m),2005-04-01,7,2,3,2,10,4,14
IXIAMAS,desnutricion global,desnutricion moderada (m),2005-04-01,2,3,2,5,4,8,12
JESUS DE MACHACA,desnutricion global,desnutricion moderada (m),2005-04-01,1,4,2,4,3,8,11
LA ASUNTA,desnutricion global,desnutricion moderada (m),2005-04-01,7,5,2,1,9,6,15
LA GUARDIA,desnutricion global,desnutricion moderada (m),2005-04-01,8,6,2,2,10,8,18
LA PAZ,desnutricion global,desnutricion moderada (m),2005-04-01,188,142,61,82,249,224,473
LAGUNILLAS,desnutricion global,desnutricion moderada (m),2005-04-01,5,4,7,6,12,10,22
LAJA,desnutricion global,desnutricion moderada (m),2005-04-01,4,2,2,5,6,7,13
LAS CARRERAS,desnutricion global,desnutricion moderada (m),2005-04-01,2,0,1,3,3,3,6
LLALLAGUA,desnutricion global,desnutricion moderada (m),2005-04-01,37,24,16,27,53,51,104
LLICA,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,1,1,2,1,3
LURIBAY,desnutricion global,desnutricion moderada (m),2005-04-01,4,4,1,6,5,10,15
MACHACAMARCA,desnutricion global,desnutricion moderada (m),2005-04-01,2,3,0,1,2,4,6
MACHARETI,desnutricion global,desnutricion moderada (m),2005-04-01,5,0,7,2,12,2,14
MAGDALENA,desnutricion global,desnutricion moderada (m),2005-04-01,6,1,0,3,6,4,10
MAIRANA,desnutricion global,desnutricion moderada (m),2005-04-01,2,0,1,0,3,0,3
MALLA,desnutricion global,desnutricion moderada (m),2005-04-01,2,1,0,2,2,3,5
MAPIRI,desnutricion global,desnutricion moderada (m),2005-04-01,9,10,4,6,13,16,29
MECAPACA,desnutricion global,desnutricion moderada (m),2005-04-01,2,0,0,0,2,0,2
MINEROS,desnutricion global,desnutricion moderada (m),2005-04-01,18,6,4,4,22,10,32
MIZQUE,desnutricion global,desnutricion moderada (m),2005-04-01,27,26,16,22,43,48,91
MOCOMOCO,desnutricion global,desnutricion moderada (m),2005-04-01,5,2,1,2,6,4,10
MOJINETE,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,1,1,1,2
MOJOCOYA,desnutricion global,desnutricion moderada (m),2005-04-01,8,10,10,7,18,17,35
MONTEAGUDO,desnutricion global,desnutricion moderada (m),2005-04-01,10,7,12,22,22,29,51
MONTERO,desnutricion global,desnutricion moderada (m),2005-04-01,42,16,22,16,64,32,96
MORO MORO,desnutricion global,desnutricion moderada (m),2005-04-01,0,2,2,3,2,5,7
MOROCHATA,desnutricion global,desnutricion moderada (m),2005-04-01,18,24,24,10,42,34,76
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,desnutricion moderada (m),2005-04-01,0,0,0,1,0,1,1
OCURI,desnutricion global,desnutricion moderada (m),2005-04-01,31,20,18,17,49,37,86
OMEREQUE,desnutricion global,desnutricion moderada (m),2005-04-01,2,3,0,5,2,8,10
ORURO,desnutricion global,desnutricion moderada (m),2005-04-01,66,53,34,35,100,88,188
PADCAYA,desnutricion global,desnutricion moderada (m),2005-04-01,1,2,0,1,1,3,4
PADILLA,desnutricion global,desnutricion moderada (m),2005-04-01,7,9,10,14,17,23,40
PAILON,desnutricion global,desnutricion moderada (m),2005-04-01,0,4,8,0,8,4,12
PALCA,desnutricion global,desnutricion moderada (m),2005-04-01,6,2,0,4,6,6,12
PALOS BLANCOS,desnutricion global,desnutricion moderada (m),2005-04-01,12,16,12,13,24,29,53
PAMPA AULLAGAS,desnutricion global,desnutricion moderada (m),2005-04-01,0,2,3,1,3,3,6
PAMPA GRANDE,desnutricion global,desnutricion moderada (m),2005-04-01,1,2,1,0,2,2,4
PAPEL PAMPA,desnutricion global,desnutricion moderada (m),2005-04-01,0,2,0,3,0,5,5
PASORAPA,desnutricion global,desnutricion moderada (m),2005-04-01,16,15,12,1,28,16,44
PATACAMAYA,desnutricion global,desnutricion moderada (m),2005-04-01,9,14,19,29,28,43,71
PAZÑA,desnutricion global,desnutricion moderada (m),2005-04-01,0,4,2,3,2,7,9
PELECHUCO,desnutricion global,desnutricion moderada (m),2005-04-01,5,3,2,0,7,3,10
POCOATA,desnutricion global,desnutricion moderada (m),2005-04-01,20,26,10,20,30,46,76
POCONA,desnutricion global,desnutricion moderada (m),2005-04-01,5,9,14,11,19,20,39
POJO (CBBA),desnutricion global,desnutricion moderada (m),2005-04-01,5,13,6,8,11,21,32
PORCO,desnutricion global,desnutricion moderada (m),2005-04-01,5,5,1,0,6,5,11
POROMA,desnutricion global,desnutricion moderada (m),2005-04-01,18,14,11,12,29,26,55
PORONGO,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,1,0,1,0,1
PORTACHUELO,desnutricion global,desnutricion moderada (m),2005-04-01,2,2,2,3,4,5,9
PORVENIR,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,0,1,0,1
POSTRER VALLE,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,0,3,1,3,4
POTOSI,desnutricion global,desnutricion moderada (m),2005-04-01,51,48,22,23,73,71,144
PRESTO,desnutricion global,desnutricion moderada (m),2005-04-01,15,19,9,8,24,27,51
PUCARA,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,0,2,0,2,2
PUCARANI,desnutricion global,desnutricion moderada (m),2005-04-01,13,1,0,1,13,2,15
PUERTO ACOSTA,desnutricion global,desnutricion moderada (m),2005-04-01,1,2,7,6,8,8,16
PUERTO CARABUCO,desnutricion global,desnutricion moderada (m),2005-04-01,1,0,4,8,5,8,13
PUERTO GONZALO MORENO,desnutricion global,desnutricion moderada (m),2005-04-01,7,8,7,5,14,13,27
PUERTO PEREZ,desnutricion global,desnutricion moderada (m),2005-04-01,5,0,3,1,8,1,9
PUERTO RICO,desnutricion global,desnutricion moderada (m),2005-04-01,2,2,1,5,3,7,10
PUERTO VILLARROEL,desnutricion global,desnutricion moderada (m),2005-04-01,31,32,20,40,51,72,123
PUNA,desnutricion global,desnutricion moderada (m),2005-04-01,21,28,10,20,31,48,79
PUNATA,desnutricion global,desnutricion moderada (m),2005-04-01,14,8,2,5,16,13,29
QUIABAYA,desnutricion global,desnutricion moderada (m),2005-04-01,2,1,0,0,2,1,3
QUILLACOLLO,desnutricion global,desnutricion moderada (m),2005-04-01,28,19,11,18,39,37,76
QUIME,desnutricion global,desnutricion moderada (m),2005-04-01,8,5,3,9,11,14,25
QUIRUSILLAS,desnutricion global,desnutricion moderada (m),2005-04-01,1,5,0,0,1,5,6
RAVELO,desnutricion global,desnutricion moderada (m),2005-04-01,81,54,45,46,126,100,226
REYES,desnutricion global,desnutricion moderada (m),2005-04-01,4,5,10,11,14,16,30
RIBERALTA,desnutricion global,desnutricion moderada (m),2005-04-01,57,74,33,35,90,109,199
ROBORE,desnutricion global,desnutricion moderada (m),2005-04-01,5,3,0,3,5,6,11
RURRENABAQUE,desnutricion global,desnutricion moderada (m),2005-04-01,2,0,0,0,2,0,2
SABAYA,desnutricion global,desnutricion moderada (m),2005-04-01,2,1,0,1,2,2,4
SACABA,desnutricion global,desnutricion moderada (m),2005-04-01,17,15,19,29,36,44,80
SACABAMBA,desnutricion global,desnutricion moderada (m),2005-04-01,4,1,3,6,7,7,14
SACACA,desnutricion global,desnutricion moderada (m),2005-04-01,37,40,57,47,94,87,181
SAIPINA,desnutricion global,desnutricion moderada (m),2005-04-01,4,0,1,2,5,2,7
SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion moderada (m),2005-04-01,2,4,1,2,3,6,9
SAMAIPATA,desnutricion global,desnutricion moderada (m),2005-04-01,8,0,3,0,11,0,11
SAN AGUSTIN,desnutricion global,desnutricion moderada (m),2005-04-01,0,1,1,4,1,5,6
SAN ANDRES,desnutricion global,desnutricion moderada (m),2005-04-01,0,2,2,1,2,3,5
SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion moderada (m),2005-04-01,0,0,1,0,1,0,1
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion moderada (m),2005-04-01,19,11,15,19,34,30,64
SAN BENITO,desnutricion global,desnutricion moderada (m),2005-04-01,3,1,0,0,3,1,4
SAN BORJA,desnutricion global,desnutricion moderada (m),2005-04-01,16,15,8,10,24,25,49
SAN BUENA VENTURA,desnutricion global,desnutricion moderada (m),2005-04-01,6,2,4,3,10,5,15
SAN CARLOS,desnutricion global,desnutricion moderada (m),2005-04-01,2,4,0,0,2,4,6
SAN IGNACIO,desnutricion global,desnutricion moderada (m),2005-04-01,9,17,22,27,31,44,75
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion moderada (m),2005-04-01,26,35,16,42,42,77,119
