municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
PASORAPA,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,3,2,5,2,7
PATACAMAYA,desnutricion global,desnutricion moderada (m),2005-06-01,17,21,1,2,18,23,41
PAZÑA,desnutricion global,desnutricion moderada (m),2005-06-01,2,3,2,4,4,7,11
PELECHUCO,desnutricion global,desnutricion moderada (m),2005-06-01,5,3,7,5,12,8,20
POCOATA,desnutricion global,desnutricion moderada (m),2005-06-01,15,19,19,31,34,50,84
POCONA,desnutricion global,desnutricion moderada (m),2005-06-01,5,2,5,5,10,7,17
POJO (CBBA),desnutricion global,desnutricion moderada (m),2005-06-01,7,7,4,6,11,13,24
POOPO,desnutricion global,desnutricion moderada (m),2005-06-01,2,1,1,1,3,2,5
PORCO,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,2,2,3,3,6
POROMA,desnutricion global,desnutricion moderada (m),2005-06-01,32,19,23,24,55,43,98
PORTACHUELO,desnutricion global,desnutricion moderada (m),2005-06-01,0,2,0,4,0,6,6
POSTRER VALLE,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
POTOSI,desnutricion global,desnutricion moderada (m),2005-06-01,82,74,26,38,108,112,220
PRESTO,desnutricion global,desnutricion moderada (m),2005-06-01,19,19,8,8,27,27,54
PUCARA,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,1,1,2,3
PUCARANI,desnutricion global,desnutricion moderada (m),2005-06-01,8,1,3,3,11,4,15
PUERTO ACOSTA,desnutricion global,desnutricion moderada (m),2005-06-01,5,2,2,5,7,7,14
PUERTO CARABUCO,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,5,2,5,2,7
PUERTO GONZALO MORENO,desnutricion global,desnutricion moderada (m),2005-06-01,3,4,4,4,7,8,15
PUERTO PEREZ,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,0,1,1,2
PUERTO QUIJARRO,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
PUERTO RICO,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,desnutricion global,desnutricion moderada (m),2005-06-01,31,33,25,19,56,52,108
PUNA,desnutricion global,desnutricion moderada (m),2005-06-01,26,36,20,16,46,52,98
PUNATA,desnutricion global,desnutricion moderada (m),2005-06-01,15,8,4,10,19,18,37
QUIABAYA,desnutricion global,desnutricion moderada (m),2005-06-01,2,1,1,0,3,1,4
QUILLACOLLO,desnutricion global,desnutricion moderada (m),2005-06-01,6,11,2,9,8,20,28
QUIME,desnutricion global,desnutricion moderada (m),2005-06-01,7,4,2,3,9,7,16
QUIRUSILLAS,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,1,0,1,0,1
RAVELO,desnutricion global,desnutricion moderada (m),2005-06-01,40,36,31,36,71,72,143
REYES,desnutricion global,desnutricion moderada (m),2005-06-01,13,8,6,9,19,17,36
RIBERALTA,desnutricion global,desnutricion moderada (m),2005-06-01,44,58,34,42,78,100,178
RURRENABAQUE,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,0,2,0,3,3
SABAYA,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
SACABA,desnutricion global,desnutricion moderada (m),2005-06-01,26,13,9,17,35,30,65
SACABAMBA,desnutricion global,desnutricion moderada (m),2005-06-01,5,3,2,1,7,4,11
SACACA,desnutricion global,desnutricion moderada (m),2005-06-01,48,49,65,51,113,100,213
SAIPINA,desnutricion global,desnutricion moderada (m),2005-06-01,5,0,2,0,7,0,7
SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,1,1,2,2,4
SAMAIPATA,desnutricion global,desnutricion moderada (m),2005-06-01,8,3,1,1,9,4,13
SAN AGUSTIN,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,0,1,0,2,2
SAN ANDRES,desnutricion global,desnutricion moderada (m),2005-06-01,2,2,0,2,2,4,6
SAN ANDRES DE MACHACA,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,2,1,3,1,4
SAN BENITO,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,1,4,3,4,7
SAN BORJA,desnutricion global,desnutricion moderada (m),2005-06-01,21,8,10,13,31,21,52
SAN BUENA VENTURA,desnutricion global,desnutricion moderada (m),2005-06-01,3,3,2,5,5,8,13
SAN CARLOS,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,0,3,1,4
SAN IGNACIO,desnutricion global,desnutricion moderada (m),2005-06-01,7,10,4,6,11,16,27
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion moderada (m),2005-06-01,23,48,28,36,51,84,135
SAN JAVIER(BNI),desnutricion global,desnutricion moderada (m),2005-06-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,4,2,6,2,8
SAN JULIAN,desnutricion global,desnutricion moderada (m),2005-06-01,8,7,2,3,10,10,20
SAN LORENZO(PND),desnutricion global,desnutricion moderada (m),2005-06-01,1,2,2,0,3,2,5
SAN LORENZO(TJA),desnutricion global,desnutricion moderada (m),2005-06-01,7,6,14,21,21,27,48
SAN LUCAS,desnutricion global,desnutricion moderada (m),2005-06-01,61,65,53,77,114,142,256
SAN MATIAS,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,1,0,2,2,4
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion moderada (m),2005-06-01,3,4,3,4,6,8,14
SAN PABLO DE LIPEZ,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,0,3,1,4
SAN PEDRO,desnutricion global,desnutricion moderada (m),2005-06-01,6,5,1,3,7,8,15
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion moderada (m),2005-06-01,35,25,23,37,58,62,120
SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion moderada (m),2005-06-01,0,2,5,3,5,5,10
SAN PEDRO DE TIQUINA,desnutricion global,desnutricion moderada (m),2005-06-01,4,1,0,0,4,1,5
SAN PEDRO(PND),desnutricion global,desnutricion moderada (m),2005-06-01,0,1,3,0,3,1,4
SAN RAFAEL,desnutricion global,desnutricion moderada (m),2005-06-01,6,0,3,5,9,5,14
SANTA ANA,desnutricion global,desnutricion moderada (m),2005-06-01,2,1,1,1,3,2,5
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion moderada (m),2005-06-01,251,259,92,115,343,374,717
SANTA ROSA,desnutricion global,desnutricion moderada (m),2005-06-01,5,5,3,3,8,8,16
SANTA ROSA DEL SARA,desnutricion global,desnutricion moderada (m),2005-06-01,2,7,2,3,4,10,14
SANTIAGO DE CALLAPA,desnutricion global,desnutricion moderada (m),2005-06-01,5,0,1,2,6,2,8
SANTIAGO DE HUARI,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,desnutricion global,desnutricion moderada (m),2005-06-01,6,2,2,4,8,6,14
SANTIVAÑES,desnutricion global,desnutricion moderada (m),2005-06-01,4,1,3,2,7,3,10
SANTUARIO DE QUILLACAS,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,0,0,1,1,2
SAPAHAQUI,desnutricion global,desnutricion moderada (m),2005-06-01,2,2,1,1,3,3,6
SENA,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,0,3,1,4
SICA SICA (VILLA AROMA),desnutricion global,desnutricion moderada (m),2005-06-01,11,13,15,14,26,27,53
SICAYA,desnutricion global,desnutricion moderada (m),2005-06-01,7,6,1,4,8,10,18
SIPE SIPE,desnutricion global,desnutricion moderada (m),2005-06-01,24,9,14,16,38,25,63
SOPACHUY,desnutricion global,desnutricion moderada (m),2005-06-01,11,17,10,21,21,38,59
SORACACHI,desnutricion global,desnutricion moderada (m),2005-06-01,3,3,0,2,3,5,8
SORATA,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,2,1,3,3,6
SUCRE,desnutricion global,desnutricion moderada (m),2005-06-01,76,65,71,92,147,157,304
TACACHI,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,1,0,1,0,1
TACACOMA,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,1,1,1,2
TACOBAMBA,desnutricion global,desnutricion moderada (m),2005-06-01,11,20,11,11,22,31,53
TACOPAYA,desnutricion global,desnutricion moderada (m),2005-06-01,8,11,5,6,13,17,30
TAPACARI,desnutricion global,desnutricion moderada (m),2005-06-01,26,18,23,32,49,50,99
TARABUCO,desnutricion global,desnutricion moderada (m),2005-06-01,70,49,53,91,123,140,263
TARACO,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
TARATA,desnutricion global,desnutricion moderada (m),2005-06-01,5,9,2,3,7,12,19
TARIJA,desnutricion global,desnutricion moderada (m),2005-06-01,29,32,20,17,49,49,98
TARVITA,desnutricion global,desnutricion moderada (m),2005-06-01,3,3,4,2,7,5,12
TEOPONTE,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,4,3,5,8
TIAWANACU,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,0,1,0,1
TINGUIPAYA,desnutricion global,desnutricion moderada (m),2005-06-01,17,20,23,20,40,40,80
TIPUANI,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,0,1,2,1,3
TIQUIPAYA,desnutricion global,desnutricion moderada (m),2005-06-01,1,3,3,3,4,6,10
TIRAQUE (CBBA),desnutricion global,desnutricion moderada (m),2005-06-01,11,17,11,10,22,27,49
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion moderada (m),2005-06-01,1,0,1,1,2,1,3
TOCO,desnutricion global,desnutricion moderada (m),2005-06-01,1,3,0,1,1,4,5
TOLEDO,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,0,0,1,2,3
TOMAVE,desnutricion global,desnutricion moderada (m),2005-06-01,6,3,8,3,14,6,20
TOMINA,desnutricion global,desnutricion moderada (m),2005-06-01,17,11,15,21,32,32,64
TORO TORO,desnutricion global,desnutricion moderada (m),2005-06-01,34,37,17,25,51,62,113
TOTORA(CBBA),desnutricion global,desnutricion moderada (m),2005-06-01,6,5,3,6,9,11,20
TOTORA(ORR),desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,0,1,1,2
TRINIDAD,desnutricion global,desnutricion moderada (m),2005-06-01,31,24,8,14,39,38,77
TUPIZA,desnutricion global,desnutricion moderada (m),2005-06-01,9,9,11,14,20,23,43
TURCO,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,1,0,2,1,3
UMALA,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,2,2,3,4,7
UNCIA,desnutricion global,desnutricion moderada (m),2005-06-01,8,4,1,5,9,9,18
URIONDO (A. CONCEPCION),desnutricion global,desnutricion moderada (m),2005-06-01,3,3,5,4,8,7,15
UYUNI,desnutricion global,desnutricion moderada (m),2005-06-01,8,6,7,3,15,9,24
VACAS,desnutricion global,desnutricion moderada (m),2005-06-01,5,3,1,1,6,4,10
VALLEGRANDE,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,4,4,4,5,9
VIACHA,desnutricion global,desnutricion moderada (m),2005-06-01,8,7,3,4,11,11,22
VILA VILA,desnutricion global,desnutricion moderada (m),2005-06-01,4,4,5,3,9,7,16
VILLA MONTES,desnutricion global,desnutricion moderada (m),2005-06-01,13,11,4,6,17,17,34
VILLA RIVERO,desnutricion global,desnutricion moderada (m),2005-06-01,9,1,1,0,10,1,11
VILLA SERRANO,desnutricion global,desnutricion moderada (m),2005-06-01,13,11,13,19,26,30,56
VILLA TUNARI,desnutricion global,desnutricion moderada (m),2005-06-01,13,25,18,17,31,42,73
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion moderada (m),2005-06-01,3,1,3,5,6,6,12
VILLAZON,desnutricion global,desnutricion moderada (m),2005-06-01,12,27,8,9,20,36,56
VITICHI,desnutricion global,desnutricion moderada (m),2005-06-01,6,8,8,5,14,13,27
WALDO BALLIVIAN,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,1,1,2,3
WARNES,desnutricion global,desnutricion moderada (m),2005-06-01,21,17,7,2,28,19,47
YACO,desnutricion global,desnutricion moderada (m),2005-06-01,11,11,6,4,17,15,32
YACUIBA,desnutricion global,desnutricion moderada (m),2005-06-01,13,6,4,8,17,14,31
YAMPARAEZ,desnutricion global,desnutricion moderada (m),2005-06-01,22,13,16,22,38,35,73
YAPACANI,desnutricion global,desnutricion moderada (m),2005-06-01,16,14,8,12,24,26,50
YOCALLA,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,1,1,2,2,4
YOTALA,desnutricion global,desnutricion moderada (m),2005-06-01,8,5,11,9,19,14,33
YUNCHARA,desnutricion global,desnutricion moderada (m),2005-06-01,2,4,5,11,7,15,22
ZUDAÑEZ,desnutricion global,desnutricion moderada (m),2005-06-01,10,13,14,8,24,21,45
ACACIO,desnutricion global,desnutricion moderada (m),2005-07-01,21,6,13,14,34,20,54
ACHACACHI,desnutricion global,desnutricion moderada (m),2005-07-01,5,8,5,8,10,16,26
ACHOCALLA,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,0,2,1,3
AIQUILE,desnutricion global,desnutricion moderada (m),2005-07-01,6,5,2,3,8,8,16
ALALAY,desnutricion global,desnutricion moderada (m),2005-07-01,5,4,3,1,8,5,13
ALCALA,desnutricion global,desnutricion moderada (m),2005-07-01,6,5,5,6,11,11,22
ANCORAIMES,desnutricion global,desnutricion moderada (m),2005-07-01,6,0,0,3,6,3,9
ANDAMARCA,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,0,2,1,3
ANTEQUERA,desnutricion global,desnutricion moderada (m),2005-07-01,0,3,0,1,0,4,4
ANZALDO,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,3,2,4,3,7
APOLO,desnutricion global,desnutricion moderada (m),2005-07-01,3,8,8,11,11,19,30
ARAMPAMPA,desnutricion global,desnutricion moderada (m),2005-07-01,7,4,3,9,10,13,23
ARANI,desnutricion global,desnutricion moderada (m),2005-07-01,6,1,1,1,7,2,9
ARBIETO,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,0,1,0,1,1
ARQUE,desnutricion global,desnutricion moderada (m),2005-07-01,18,21,11,21,29,42,71
ATOCHA,desnutricion global,desnutricion moderada (m),2005-07-01,8,8,5,5,13,13,26
AUCAPATA,desnutricion global,desnutricion moderada (m),2005-07-01,4,2,2,1,6,3,9
AYATA,desnutricion global,desnutricion moderada (m),2005-07-01,5,4,2,4,7,8,15
AYO AYO,desnutricion global,desnutricion moderada (m),2005-07-01,3,1,2,4,5,5,10
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion moderada (m),2005-07-01,15,17,3,16,18,33,51
AZURDUY,desnutricion global,desnutricion moderada (m),2005-07-01,10,20,19,24,29,44,73
BATALLAS,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,0,1,1,2,3
BELEN DE URMIRI,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,1,0,2,2
BELLA FLOR,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,0,0,1,1
BERMEJO,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,2,0,3,3
BETANZOS,desnutricion global,desnutricion moderada (m),2005-07-01,26,26,19,33,45,59,104
BOLIVAR,desnutricion global,desnutricion moderada (m),2005-07-01,18,21,13,18,31,39,70
BOYUIBE,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,0,0,1,2,3
BUENA VISTA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,2,2,2,2,4
CABEZAS,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,1,2,2,4,6
CAIROMA,desnutricion global,desnutricion moderada (m),2005-07-01,26,11,11,15,37,26,63
"CAIZA ""D""",desnutricion global,desnutricion moderada (m),2005-07-01,6,2,4,7,10,9,19
CAJUATA,desnutricion global,desnutricion moderada (m),2005-07-01,3,2,2,5,5,7,12
CALACOTO,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,0,0,1,0,1
CALAMARCA,desnutricion global,desnutricion moderada (m),2005-07-01,27,16,5,16,32,32,64
CAMARGO,desnutricion global,desnutricion moderada (m),2005-07-01,3,9,3,13,6,22,28
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion moderada (m),2005-07-01,0,1,3,0,3,1,4
CAMIRI,desnutricion global,desnutricion moderada (m),2005-07-01,2,6,3,2,5,8,13
CAPINOTA,desnutricion global,desnutricion moderada (m),2005-07-01,11,12,7,7,18,19,37
CAQUIAVIRI,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,4,2,6,3,9
CARACOLLO,desnutricion global,desnutricion moderada (m),2005-07-01,3,2,2,3,5,5,10
CARANAVI,desnutricion global,desnutricion moderada (m),2005-07-01,11,21,8,10,19,31,50
CARAPARI,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,2,1,3,2,5
CARIPUYO,desnutricion global,desnutricion moderada (m),2005-07-01,5,13,11,14,16,27,43
CHALLAPATA,desnutricion global,desnutricion moderada (m),2005-07-01,13,9,8,10,21,19,40
CHAQUI,desnutricion global,desnutricion moderada (m),2005-07-01,4,4,3,2,7,6,13
CHARAGUA,desnutricion global,desnutricion moderada (m),2005-07-01,1,4,6,3,7,7,14
CHARAÑA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,1,1,1,2
CHAYANTA,desnutricion global,desnutricion moderada (m),2005-07-01,7,7,11,11,18,18,36
CHIMORE,desnutricion global,desnutricion moderada (m),2005-07-01,2,7,1,2,3,9,12
CHIPAYA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,0,1,0,1,1
CHOQUE COTA,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,0,1,1,3,4
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion moderada (m),2005-07-01,4,2,0,3,4,5,9
CHUMA,desnutricion global,desnutricion moderada (m),2005-07-01,9,4,7,5,16,9,25
CLIZA,desnutricion global,desnutricion moderada (m),2005-07-01,6,5,1,3,7,8,15
COBIJA,desnutricion global,desnutricion moderada (m),2005-07-01,4,2,5,1,9,3,12
COCHABAMBA,desnutricion global,desnutricion moderada (m),2005-07-01,39,23,12,27,51,50,101
COLCAPIRHUA,desnutricion global,desnutricion moderada (m),2005-07-01,18,15,13,10,31,25,56
"COLCHA ""K""",desnutricion global,desnutricion moderada (m),2005-07-01,1,2,1,0,2,2,4
COLLANA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,0,0,1,1
COLOMI,desnutricion global,desnutricion moderada (m),2005-07-01,11,6,4,5,15,11,26
COLPA BELGICA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,1,1,1,2,3
COLQUECHACA,desnutricion global,desnutricion moderada (m),2005-07-01,37,43,30,11,67,54,121
COLQUENCHA,desnutricion global,desnutricion moderada (m),2005-07-01,0,3,0,1,0,4,4
COLQUIRI,desnutricion global,desnutricion moderada (m),2005-07-01,10,10,12,5,22,15,37
COMANCHE,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,1,2,2,2,4
COMARAPA,desnutricion global,desnutricion moderada (m),2005-07-01,7,4,8,8,15,12,27
COMBAYA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,0,1,0,1
CONCEPCION,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,0,2,1,3
COPACABANA,desnutricion global,desnutricion moderada (m),2005-07-01,6,2,1,0,7,2,9
CORIPATA,desnutricion global,desnutricion moderada (m),2005-07-01,1,3,1,1,2,4,6
CORO CORO,desnutricion global,desnutricion moderada (m),2005-07-01,3,1,2,2,5,3,8
COROICO,desnutricion global,desnutricion moderada (m),2005-07-01,2,2,5,5,7,7,14
CORQUE,desnutricion global,desnutricion moderada (m),2005-07-01,3,3,2,0,5,3,8
COTAGAITA,desnutricion global,desnutricion moderada (m),2005-07-01,22,13,20,19,42,32,74
COTOCA,desnutricion global,desnutricion moderada (m),2005-07-01,9,4,3,2,12,6,18
CUATRO CAÑADAS,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,1,2,2,4
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion moderada (m),2005-07-01,1,1,1,1,2,2,4
CUEVO,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,1,1,1,2
CULPINA,desnutricion global,desnutricion moderada (m),2005-07-01,27,19,13,23,40,42,82
CURAHUARA DE CARANGAS,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,1,1,1,2
CURVA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,2,1,2,1,3
DESAGUADERO,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,0,0,1,1,2
EL ALTO,desnutricion global,desnutricion moderada (m),2005-07-01,220,191,111,99,331,290,621
EL PUENTE(TJA),desnutricion global,desnutricion moderada (m),2005-07-01,2,1,3,5,5,6,11
EL TORNO,desnutricion global,desnutricion moderada (m),2005-07-01,3,6,1,4,4,10,14
EL VILLAR,desnutricion global,desnutricion moderada (m),2005-07-01,2,3,3,12,5,15,20
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-07-01,16,4,6,12,22,16,38
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-07-01,5,2,1,2,6,4,10
EUCALIPTUS,desnutricion global,desnutricion moderada (m),2005-07-01,3,2,5,1,8,3,11
EXALTACION,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,2,2,3,3,6
FERNANDEZ ALONSO,desnutricion global,desnutricion moderada (m),2005-07-01,3,6,1,3,4,9,13
FILADELFIA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,2,0,2,1,3
GENERAL SAAVEDRA,desnutricion global,desnutricion moderada (m),2005-07-01,11,5,7,7,18,12,30
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion moderada (m),2005-07-01,6,7,4,6,10,13,23
GUANAY,desnutricion global,desnutricion moderada (m),2005-07-01,1,3,1,5,2,8,10
GUAQUI,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,2,2,3,5
GUAYARAMERIN,desnutricion global,desnutricion moderada (m),2005-07-01,9,15,5,5,14,20,34
GUTIERREZ,desnutricion global,desnutricion moderada (m),2005-07-01,16,17,14,21,30,38,68
HUACARETA,desnutricion global,desnutricion moderada (m),2005-07-01,2,6,2,8,4,14,18
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,1,2,2,4
HUANUNI,desnutricion global,desnutricion moderada (m),2005-07-01,9,6,2,3,11,9,20
HUARACAJE,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,0,0,1,2,3
ICHOCA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,1,0,2,2
ICLA,desnutricion global,desnutricion moderada (m),2005-07-01,29,25,24,33,53,58,111
INCAHUASI,desnutricion global,desnutricion moderada (m),2005-07-01,36,47,16,42,52,89,141
INQUISIVI,desnutricion global,desnutricion moderada (m),2005-07-01,10,10,5,6,15,16,31
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion moderada (m),2005-07-01,5,4,2,4,7,8,15
IXIAMAS,desnutricion global,desnutricion moderada (m),2005-07-01,0,2,0,6,0,8,8
JESUS DE MACHACA,desnutricion global,desnutricion moderada (m),2005-07-01,2,5,0,6,2,11,13
LA ASUNTA,desnutricion global,desnutricion moderada (m),2005-07-01,8,12,6,5,14,17,31
LA GUARDIA,desnutricion global,desnutricion moderada (m),2005-07-01,7,5,2,4,9,9,18
LA PAZ,desnutricion global,desnutricion moderada (m),2005-07-01,143,92,49,54,192,146,338
LAGUNILLAS,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,4,1,5,2,7
LAJA,desnutricion global,desnutricion moderada (m),2005-07-01,1,3,1,2,2,5,7
LAS CARRERAS,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,2,5,3,5,8
LLALLAGUA,desnutricion global,desnutricion moderada (m),2005-07-01,26,24,24,40,50,64,114
LLICA,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,0,0,1,0,1
LORETO,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,1,1,2,1,3
LURIBAY,desnutricion global,desnutricion moderada (m),2005-07-01,6,2,0,5,6,7,13
MACHACAMARCA,desnutricion global,desnutricion moderada (m),2005-07-01,0,2,1,2,1,4,5
MACHARETI,desnutricion global,desnutricion moderada (m),2005-07-01,3,1,4,2,7,3,10
MAGDALENA,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,1,0,2,0,2
MAIRANA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,1,1,1,2
MALLA,desnutricion global,desnutricion moderada (m),2005-07-01,2,4,3,1,5,5,10
MAPIRI,desnutricion global,desnutricion moderada (m),2005-07-01,2,4,2,4,4,8,12
MECAPACA,desnutricion global,desnutricion moderada (m),2005-07-01,4,4,1,0,5,4,9
