municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
PUERTO PEREZ,desnutricion global,desnutricion leve (l),2006-03-01,4,0,3,5,7,5,12
PUERTO QUIJARRO,desnutricion global,desnutricion leve (l),2006-03-01,21,25,7,15,28,40,68
PUERTO RICO,desnutricion global,desnutricion leve (l),2006-03-01,11,14,10,23,21,37,58
PUERTO SILES,desnutricion global,desnutricion leve (l),2006-03-01,2,1,3,2,5,3,8
PUERTO SUAREZ,desnutricion global,desnutricion leve (l),2006-03-01,22,22,11,10,33,32,65
PUERTO VILLARROEL,desnutricion global,desnutricion leve (l),2006-03-01,140,139,132,104,272,243,515
PUNA,desnutricion global,desnutricion leve (l),2006-03-01,90,98,121,148,211,246,457
PUNATA,desnutricion global,desnutricion leve (l),2006-03-01,45,64,33,40,78,104,182
QUIABAYA,desnutricion global,desnutricion leve (l),2006-03-01,0,1,1,1,1,2,3
QUILLACOLLO,desnutricion global,desnutricion leve (l),2006-03-01,134,111,103,101,237,212,449
QUIME,desnutricion global,desnutricion leve (l),2006-03-01,28,20,26,16,54,36,90
QUIRUSILLAS,desnutricion global,desnutricion leve (l),2006-03-01,2,1,1,1,3,2,5
RAVELO,desnutricion global,desnutricion leve (l),2006-03-01,105,87,116,140,221,227,448
REYES,desnutricion global,desnutricion leve (l),2006-03-01,20,22,23,24,43,46,89
RIBERALTA,desnutricion global,desnutricion leve (l),2006-03-01,201,232,149,182,350,414,764
ROBORE,desnutricion global,desnutricion leve (l),2006-03-01,28,21,36,50,64,71,135
RURRENABAQUE,desnutricion global,desnutricion leve (l),2006-03-01,32,29,26,20,58,49,107
SABAYA,desnutricion global,desnutricion leve (l),2006-03-01,4,4,10,10,14,14,28
SACABA,desnutricion global,desnutricion leve (l),2006-03-01,175,139,118,90,293,229,522
SACABAMBA,desnutricion global,desnutricion leve (l),2006-03-01,17,11,9,16,26,27,53
SACACA,desnutricion global,desnutricion leve (l),2006-03-01,125,132,176,176,301,308,609
SAIPINA,desnutricion global,desnutricion leve (l),2006-03-01,9,19,12,17,21,36,57
SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion leve (l),2006-03-01,20,24,29,26,49,50,99
SAMAIPATA,desnutricion global,desnutricion leve (l),2006-03-01,15,7,15,16,30,23,53
SAN AGUSTIN,desnutricion global,desnutricion leve (l),2006-03-01,5,6,6,13,11,19,30
SAN ANDRES,desnutricion global,desnutricion leve (l),2006-03-01,10,6,9,19,19,25,44
SAN ANDRES DE MACHACA,desnutricion global,desnutricion leve (l),2006-03-01,4,5,9,10,13,15,28
SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion leve (l),2006-03-01,7,6,9,4,16,10,26
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion leve (l),2006-03-01,39,35,47,64,86,99,185
SAN BENITO,desnutricion global,desnutricion leve (l),2006-03-01,13,17,10,16,23,33,56
SAN BORJA,desnutricion global,desnutricion leve (l),2006-03-01,86,94,52,56,138,150,288
SAN BUENA VENTURA,desnutricion global,desnutricion leve (l),2006-03-01,14,11,12,30,26,41,67
SAN CARLOS,desnutricion global,desnutricion leve (l),2006-03-01,25,26,16,22,41,48,89
SAN IGNACIO,desnutricion global,desnutricion leve (l),2006-03-01,51,60,72,70,123,130,253
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion leve (l),2006-03-01,146,187,151,189,297,376,673
SAN JAVIER(BNI),desnutricion global,desnutricion leve (l),2006-03-01,2,7,2,2,4,9,13
SAN JAVIER(STC),desnutricion global,desnutricion leve (l),2006-03-01,1,1,0,0,1,1,2
SAN JOAQUIN,desnutricion global,desnutricion leve (l),2006-03-01,4,7,10,7,14,14,28
SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion leve (l),2006-03-01,46,46,27,33,73,79,152
SAN JUAN DE YAPACANI,desnutricion global,desnutricion leve (l),2006-03-01,12,13,9,9,21,22,43
SAN JULIAN,desnutricion global,desnutricion leve (l),2006-03-01,68,124,37,38,105,162,267
SAN LORENZO(PND),desnutricion global,desnutricion leve (l),2006-03-01,2,2,3,1,5,3,8
SAN LORENZO(TJA),desnutricion global,desnutricion leve (l),2006-03-01,49,52,78,75,127,127,254
SAN LUCAS,desnutricion global,desnutricion leve (l),2006-03-01,245,203,259,318,504,521,1025
SAN MATIAS,desnutricion global,desnutricion leve (l),2006-03-01,26,30,18,27,44,57,101
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion leve (l),2006-03-01,31,15,16,17,47,32,79
SAN PABLO DE LIPEZ,desnutricion global,desnutricion leve (l),2006-03-01,3,3,11,7,14,10,24
SAN PEDRO,desnutricion global,desnutricion leve (l),2006-03-01,34,29,18,20,52,49,101
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion leve (l),2006-03-01,78,73,94,110,172,183,355
SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion leve (l),2006-03-01,7,5,4,5,11,10,21
SAN PEDRO DE QUEMES,desnutricion global,desnutricion leve (l),2006-03-01,1,1,0,1,1,2,3
SAN PEDRO DE TIQUINA,desnutricion global,desnutricion leve (l),2006-03-01,6,10,9,9,15,19,34
SAN RAFAEL,desnutricion global,desnutricion leve (l),2006-03-01,18,14,21,20,39,34,73
SAN RAMON,desnutricion global,desnutricion leve (l),2006-03-01,4,5,1,8,5,13,18
SANTA ANA,desnutricion global,desnutricion leve (l),2006-03-01,17,21,12,12,29,33,62
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion leve (l),2006-03-01,749,827,421,527,1170,1354,2524
SANTA ROSA,desnutricion global,desnutricion leve (l),2006-03-01,5,15,4,6,9,21,30
SANTA ROSA DEL SARA,desnutricion global,desnutricion leve (l),2006-03-01,18,25,37,23,55,48,103
SANTIAGO DE CALLAPA,desnutricion global,desnutricion leve (l),2006-03-01,4,8,15,8,19,16,35
SANTIAGO DE HUARI,desnutricion global,desnutricion leve (l),2006-03-01,7,8,7,17,14,25,39
SANTIAGO DE MACHACA,desnutricion global,desnutricion leve (l),2006-03-01,7,4,8,3,15,7,22
SANTIVAÑES,desnutricion global,desnutricion leve (l),2006-03-01,10,15,13,10,23,25,48
SANTUARIO DE QUILLACAS,desnutricion global,desnutricion leve (l),2006-03-01,8,5,6,7,14,12,26
SAPAHAQUI,desnutricion global,desnutricion leve (l),2006-03-01,28,25,33,34,61,59,120
SENA,desnutricion global,desnutricion leve (l),2006-03-01,3,11,4,8,7,19,26
SICA SICA (VILLA AROMA),desnutricion global,desnutricion leve (l),2006-03-01,62,58,54,45,116,103,219
SICAYA,desnutricion global,desnutricion leve (l),2006-03-01,19,8,25,11,44,19,63
SIPE SIPE,desnutricion global,desnutricion leve (l),2006-03-01,110,118,101,83,211,201,412
SOPACHUY,desnutricion global,desnutricion leve (l),2006-03-01,14,32,35,58,49,90,139
SORACACHI,desnutricion global,desnutricion leve (l),2006-03-01,21,18,26,30,47,48,95
SORATA,desnutricion global,desnutricion leve (l),2006-03-01,25,19,14,21,39,40,79
SUCRE,desnutricion global,desnutricion leve (l),2006-03-01,345,332,330,358,675,690,1365
TACACHI,desnutricion global,desnutricion leve (l),2006-03-01,0,1,0,0,0,1,1
TACACOMA,desnutricion global,desnutricion leve (l),2006-03-01,6,2,6,8,12,10,22
TACOBAMBA,desnutricion global,desnutricion leve (l),2006-03-01,32,38,33,27,65,65,130
TACOPAYA,desnutricion global,desnutricion leve (l),2006-03-01,27,28,26,51,53,79,132
TAHUA,desnutricion global,desnutricion leve (l),2006-03-01,1,1,2,1,3,2,5
TAPACARI,desnutricion global,desnutricion leve (l),2006-03-01,84,95,79,79,163,174,337
TARABUCO,desnutricion global,desnutricion leve (l),2006-03-01,91,95,153,182,244,277,521
TARACO,desnutricion global,desnutricion leve (l),2006-03-01,0,1,8,4,8,5,13
TARATA,desnutricion global,desnutricion leve (l),2006-03-01,4,1,4,5,8,6,14
TARIJA,desnutricion global,desnutricion leve (l),2006-03-01,222,184,161,198,383,382,765
TARVITA,desnutricion global,desnutricion leve (l),2006-03-01,66,93,135,154,201,247,448
TEOPONTE,desnutricion global,desnutricion leve (l),2006-03-01,15,7,8,9,23,16,39
TIAWANACU,desnutricion global,desnutricion leve (l),2006-03-01,14,8,12,7,26,15,41
TINGUIPAYA,desnutricion global,desnutricion leve (l),2006-03-01,63,52,82,75,145,127,272
TIPUANI,desnutricion global,desnutricion leve (l),2006-03-01,4,5,10,7,14,12,26
TIQUIPAYA,desnutricion global,desnutricion leve (l),2006-03-01,64,58,49,50,113,108,221
TIRAQUE (CBBA),desnutricion global,desnutricion leve (l),2006-03-01,137,86,108,108,245,194,439
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion leve (l),2006-03-01,1,1,1,4,2,5,7
TOCO,desnutricion global,desnutricion leve (l),2006-03-01,10,4,19,8,29,12,41
TOLATA,desnutricion global,desnutricion leve (l),2006-03-01,9,10,2,4,11,14,25
TOLEDO,desnutricion global,desnutricion leve (l),2006-03-01,7,9,11,18,18,27,45
TOMAVE,desnutricion global,desnutricion leve (l),2006-03-01,34,18,33,16,67,34,101
TOMINA,desnutricion global,desnutricion leve (l),2006-03-01,59,43,84,113,143,156,299
TORO TORO,desnutricion global,desnutricion leve (l),2006-03-01,65,69,97,109,162,178,340
TOTORA(CBBA),desnutricion global,desnutricion leve (l),2006-03-01,61,50,35,39,96,89,185
TOTORA(ORR),desnutricion global,desnutricion leve (l),2006-03-01,5,5,15,4,20,9,29
TRIGAL,desnutricion global,desnutricion leve (l),2006-03-01,2,2,1,1,3,3,6
TRINIDAD,desnutricion global,desnutricion leve (l),2006-03-01,160,176,91,113,251,289,540
TUPIZA,desnutricion global,desnutricion leve (l),2006-03-01,105,113,123,166,228,279,507
TURCO,desnutricion global,desnutricion leve (l),2006-03-01,5,9,11,10,16,19,35
UMALA,desnutricion global,desnutricion leve (l),2006-03-01,14,12,29,17,43,29,72
UNCIA,desnutricion global,desnutricion leve (l),2006-03-01,53,51,49,57,102,108,210
URIONDO (A. CONCEPCION),desnutricion global,desnutricion leve (l),2006-03-01,27,25,42,62,69,87,156
UYUNI,desnutricion global,desnutricion leve (l),2006-03-01,82,54,50,62,132,116,248
VACAS,desnutricion global,desnutricion leve (l),2006-03-01,18,12,16,9,34,21,55
VALLEGRANDE,desnutricion global,desnutricion leve (l),2006-03-01,23,22,24,29,47,51,98
VIACHA,desnutricion global,desnutricion leve (l),2006-03-01,44,25,35,25,79,50,129
VILA VILA,desnutricion global,desnutricion leve (l),2006-03-01,17,14,18,19,35,33,68
VILLA MONTES,desnutricion global,desnutricion leve (l),2006-03-01,49,58,56,47,105,105,210
VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion leve (l),2006-03-01,2,5,10,8,12,13,25
VILLA RIVERO,desnutricion global,desnutricion leve (l),2006-03-01,11,15,17,9,28,24,52
VILLA SERRANO,desnutricion global,desnutricion leve (l),2006-03-01,40,40,118,102,158,142,300
VILLA TUNARI,desnutricion global,desnutricion leve (l),2006-03-01,130,116,100,125,230,241,471
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion leve (l),2006-03-01,25,32,50,68,75,100,175
VILLAZON,desnutricion global,desnutricion leve (l),2006-03-01,101,83,90,100,191,183,374
VINTO,desnutricion global,desnutricion leve (l),2006-03-01,10,9,1,1,11,10,21
VITICHI,desnutricion global,desnutricion leve (l),2006-03-01,32,26,81,52,113,78,191
WALDO BALLIVIAN,desnutricion global,desnutricion leve (l),2006-03-01,5,7,1,2,6,9,15
WARNES,desnutricion global,desnutricion leve (l),2006-03-01,84,91,42,41,126,132,258
YACO,desnutricion global,desnutricion leve (l),2006-03-01,22,23,22,18,44,41,85
YACUIBA,desnutricion global,desnutricion leve (l),2006-03-01,67,77,64,77,131,154,285
YAMPARAEZ,desnutricion global,desnutricion leve (l),2006-03-01,35,28,95,95,130,123,253
YANACACHI,desnutricion global,desnutricion leve (l),2006-03-01,2,2,1,2,3,4,7
YAPACANI,desnutricion global,desnutricion leve (l),2006-03-01,86,76,76,68,162,144,306
YOCALLA,desnutricion global,desnutricion leve (l),2006-03-01,2,4,3,2,5,6,11
YOTALA,desnutricion global,desnutricion leve (l),2006-03-01,40,35,59,52,99,87,186
YUNCHARA,desnutricion global,desnutricion leve (l),2006-03-01,23,22,42,41,65,63,128
ZUDAÑEZ,desnutricion global,desnutricion leve (l),2006-03-01,32,33,36,63,68,96,164
ACACIO,desnutricion global,desnutricion leve (l),2006-04-01,24,18,32,38,56,56,112
ACHACACHI,desnutricion global,desnutricion leve (l),2006-04-01,33,36,31,41,64,77,141
ACHOCALLA,desnutricion global,desnutricion leve (l),2006-04-01,11,13,8,16,19,29,48
AIQUILE,desnutricion global,desnutricion leve (l),2006-04-01,28,20,17,17,45,37,82
ALALAY,desnutricion global,desnutricion leve (l),2006-04-01,11,12,8,10,19,22,41
ALCALA,desnutricion global,desnutricion leve (l),2006-04-01,24,9,32,29,56,38,94
ANCORAIMES,desnutricion global,desnutricion leve (l),2006-04-01,30,25,36,49,66,74,140
ANDAMARCA,desnutricion global,desnutricion leve (l),2006-04-01,8,7,20,16,28,23,51
ANTEQUERA,desnutricion global,desnutricion leve (l),2006-04-01,5,8,7,6,12,14,26
ANZALDO,desnutricion global,desnutricion leve (l),2006-04-01,10,16,11,22,21,38,59
APOLO,desnutricion global,desnutricion leve (l),2006-04-01,38,29,38,51,76,80,156
ARAMPAMPA,desnutricion global,desnutricion leve (l),2006-04-01,18,14,13,22,31,36,67
ARANI,desnutricion global,desnutricion leve (l),2006-04-01,24,18,13,7,37,25,62
ARBIETO,desnutricion global,desnutricion leve (l),2006-04-01,7,7,15,13,22,20,42
ARQUE,desnutricion global,desnutricion leve (l),2006-04-01,34,51,28,31,62,82,144
ASCENCION DE GUARAYOS,desnutricion global,desnutricion leve (l),2006-04-01,74,72,103,125,177,197,374
ATOCHA,desnutricion global,desnutricion leve (l),2006-04-01,37,34,35,26,72,60,132
AUCAPATA,desnutricion global,desnutricion leve (l),2006-04-01,22,17,20,16,42,33,75
AYATA,desnutricion global,desnutricion leve (l),2006-04-01,23,22,14,13,37,35,72
AYO AYO,desnutricion global,desnutricion leve (l),2006-04-01,11,7,8,4,19,11,30
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion leve (l),2006-04-01,53,48,68,71,121,119,240
AZURDUY,desnutricion global,desnutricion leve (l),2006-04-01,52,51,85,111,137,162,299
BATALLAS,desnutricion global,desnutricion leve (l),2006-04-01,9,4,5,6,14,10,24
BAURES,desnutricion global,desnutricion leve (l),2006-04-01,6,5,2,8,8,13,21
BELEN DE ANDAMARCA,desnutricion global,desnutricion leve (l),2006-04-01,2,2,1,0,3,2,5
BELEN DE URMIRI,desnutricion global,desnutricion leve (l),2006-04-01,4,5,5,7,9,12,21
BELLA FLOR,desnutricion global,desnutricion leve (l),2006-04-01,3,7,6,8,9,15,24
BERMEJO,desnutricion global,desnutricion leve (l),2006-04-01,10,10,14,20,24,30,54
BETANZOS,desnutricion global,desnutricion leve (l),2006-04-01,62,64,80,99,142,163,305
BOLIVAR,desnutricion global,desnutricion leve (l),2006-04-01,30,25,21,15,51,40,91
BOLPEBRA,desnutricion global,desnutricion leve (l),2006-04-01,5,3,6,4,11,7,18
BOYUIBE,desnutricion global,desnutricion leve (l),2006-04-01,12,8,18,9,30,17,47
BUENA VISTA,desnutricion global,desnutricion leve (l),2006-04-01,16,13,16,22,32,35,67
CABEZAS,desnutricion global,desnutricion leve (l),2006-04-01,30,31,22,21,52,52,104
CAIROMA,desnutricion global,desnutricion leve (l),2006-04-01,55,58,48,70,103,128,231
"CAIZA ""D""",desnutricion global,desnutricion leve (l),2006-04-01,23,17,31,30,54,47,101
CAJUATA,desnutricion global,desnutricion leve (l),2006-04-01,20,11,4,11,24,22,46
CALACOTO,desnutricion global,desnutricion leve (l),2006-04-01,13,10,12,13,25,23,48
CALAMARCA,desnutricion global,desnutricion leve (l),2006-04-01,70,54,60,60,130,114,244
CAMARGO,desnutricion global,desnutricion leve (l),2006-04-01,49,70,71,94,120,164,284
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion leve (l),2006-04-01,11,6,20,21,31,27,58
CAMIRI,desnutricion global,desnutricion leve (l),2006-04-01,45,37,52,59,97,96,193
CAPINOTA,desnutricion global,desnutricion leve (l),2006-04-01,28,26,41,36,69,62,131
CAQUIAVIRI,desnutricion global,desnutricion leve (l),2006-04-01,6,9,5,12,11,21,32
CARACOLLO,desnutricion global,desnutricion leve (l),2006-04-01,21,25,24,28,45,53,98
CARANAVI,desnutricion global,desnutricion leve (l),2006-04-01,78,100,54,62,132,162,294
CARAPARI,desnutricion global,desnutricion leve (l),2006-04-01,10,9,7,7,17,16,33
CARIPUYO,desnutricion global,desnutricion leve (l),2006-04-01,31,34,25,41,56,75,131
CARMEN RIVERO TORREZ,desnutricion global,desnutricion leve (l),2006-04-01,5,7,6,9,11,16,27
CATACORA,desnutricion global,desnutricion leve (l),2006-04-01,1,2,1,0,2,2,4
CHACARILLA,desnutricion global,desnutricion leve (l),2006-04-01,1,7,1,9,2,16,18
CHALLAPATA,desnutricion global,desnutricion leve (l),2006-04-01,64,42,56,84,120,126,246
CHAQUI,desnutricion global,desnutricion leve (l),2006-04-01,24,10,14,21,38,31,69
CHARAGUA,desnutricion global,desnutricion leve (l),2006-04-01,46,41,36,35,82,76,158
CHARAÑA,desnutricion global,desnutricion leve (l),2006-04-01,5,3,4,1,9,4,13
CHAYANTA,desnutricion global,desnutricion leve (l),2006-04-01,46,43,65,56,111,99,210
CHIMORE,desnutricion global,desnutricion leve (l),2006-04-01,35,20,25,27,60,47,107
CHIPAYA,desnutricion global,desnutricion leve (l),2006-04-01,5,6,9,2,14,8,22
CHOQUE COTA,desnutricion global,desnutricion leve (l),2006-04-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion leve (l),2006-04-01,17,21,5,14,22,35,57
CHUMA,desnutricion global,desnutricion leve (l),2006-04-01,18,20,19,18,37,38,75
CLIZA,desnutricion global,desnutricion leve (l),2006-04-01,17,14,6,7,23,21,44
COBIJA,desnutricion global,desnutricion leve (l),2006-04-01,29,35,33,30,62,65,127
COCHABAMBA,desnutricion global,desnutricion leve (l),2006-04-01,341,340,264,254,605,594,1199
COIPASA,desnutricion global,desnutricion leve (l),2006-04-01,1,0,0,3,1,3,4
COLCAPIRHUA,desnutricion global,desnutricion leve (l),2006-04-01,69,53,44,42,113,95,208
"COLCHA ""K""",desnutricion global,desnutricion leve (l),2006-04-01,24,26,20,26,44,52,96
COLLANA,desnutricion global,desnutricion leve (l),2006-04-01,4,3,3,4,7,7,14
COLOMI,desnutricion global,desnutricion leve (l),2006-04-01,36,40,26,33,62,73,135
COLPA BELGICA,desnutricion global,desnutricion leve (l),2006-04-01,11,9,6,7,17,16,33
COLQUECHACA,desnutricion global,desnutricion leve (l),2006-04-01,59,68,58,70,117,138,255
COLQUENCHA,desnutricion global,desnutricion leve (l),2006-04-01,11,10,18,20,29,30,59
COLQUIRI,desnutricion global,desnutricion leve (l),2006-04-01,43,54,42,33,85,87,172
COMANCHE,desnutricion global,desnutricion leve (l),2006-04-01,5,2,2,7,7,9,16
COMARAPA,desnutricion global,desnutricion leve (l),2006-04-01,10,22,17,17,27,39,66
COMBAYA,desnutricion global,desnutricion leve (l),2006-04-01,1,3,5,5,6,8,14
CONCEPCION,desnutricion global,desnutricion leve (l),2006-04-01,35,34,19,16,54,50,104
COPACABANA,desnutricion global,desnutricion leve (l),2006-04-01,22,16,12,14,34,30,64
CORIPATA,desnutricion global,desnutricion leve (l),2006-04-01,2,9,17,12,19,21,40
CORO CORO,desnutricion global,desnutricion leve (l),2006-04-01,29,16,24,26,53,42,95
COROICO,desnutricion global,desnutricion leve (l),2006-04-01,10,8,23,6,33,14,47
CORQUE,desnutricion global,desnutricion leve (l),2006-04-01,8,12,16,10,24,22,46
COTAGAITA,desnutricion global,desnutricion leve (l),2006-04-01,91,66,79,101,170,167,337
COTOCA,desnutricion global,desnutricion leve (l),2006-04-01,49,42,15,24,64,66,130
CUATRO CAÑADAS,desnutricion global,desnutricion leve (l),2006-04-01,9,7,21,13,30,20,50
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion leve (l),2006-04-01,8,2,5,9,13,11,24
CUEVO,desnutricion global,desnutricion leve (l),2006-04-01,8,10,8,10,16,20,36
CULPINA,desnutricion global,desnutricion leve (l),2006-04-01,83,65,67,84,150,149,299
CURAHUARA DE CARANGAS,desnutricion global,desnutricion leve (l),2006-04-01,9,6,18,12,27,18,45
CURVA,desnutricion global,desnutricion leve (l),2006-04-01,5,6,8,8,13,14,27
DESAGUADERO,desnutricion global,desnutricion leve (l),2006-04-01,12,10,6,5,18,15,33
EL ALTO,desnutricion global,desnutricion leve (l),2006-04-01,1044,876,776,749,1820,1625,3445
EL CHORO,desnutricion global,desnutricion leve (l),2006-04-01,3,0,3,5,6,5,11
EL PUENTE(STC),desnutricion global,desnutricion leve (l),2006-04-01,22,19,19,24,41,43,84
EL PUENTE(TJA),desnutricion global,desnutricion leve (l),2006-04-01,15,19,42,43,57,62,119
EL TORNO,desnutricion global,desnutricion leve (l),2006-04-01,14,35,23,22,37,57,94
EL VILLAR,desnutricion global,desnutricion leve (l),2006-04-01,9,11,19,35,28,46,74
ENTRE RIOS,desnutricion global,desnutricion leve (l),2006-04-01,26,34,37,34,63,68,131
ENTRE RIOS,desnutricion global,desnutricion leve (l),2006-04-01,21,20,26,42,47,62,109
ESCARA,desnutricion global,desnutricion leve (l),2006-04-01,0,1,0,0,0,1,1
EUCALIPTUS,desnutricion global,desnutricion leve (l),2006-04-01,8,1,12,7,20,8,28
EUREKA (SANTOS MERCADO),desnutricion global,desnutricion leve (l),2006-04-01,0,0,0,2,0,2,2
EXALTACION,desnutricion global,desnutricion leve (l),2006-04-01,11,5,1,4,12,9,21
FERNANDEZ ALONSO,desnutricion global,desnutricion leve (l),2006-04-01,16,10,8,15,24,25,49
FILADELFIA,desnutricion global,desnutricion leve (l),2006-04-01,2,4,1,7,3,11,14
GENERAL SAAVEDRA,desnutricion global,desnutricion leve (l),2006-04-01,30,35,32,40,62,75,137
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion leve (l),2006-04-01,30,16,22,30,52,46,98
GUANAY,desnutricion global,desnutricion leve (l),2006-04-01,26,13,31,26,57,39,96
GUAQUI,desnutricion global,desnutricion leve (l),2006-04-01,10,5,3,4,13,9,22
GUAYARAMERIN,desnutricion global,desnutricion leve (l),2006-04-01,52,58,68,44,120,102,222
GUTIERREZ,desnutricion global,desnutricion leve (l),2006-04-01,32,30,64,88,96,118,214
HUACARETA,desnutricion global,desnutricion leve (l),2006-04-01,20,27,24,35,44,62,106
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion leve (l),2006-04-01,8,5,13,21,21,26,47
HUACHACALLA,desnutricion global,desnutricion leve (l),2006-04-01,0,1,0,0,0,1,1
HUANUNI,desnutricion global,desnutricion leve (l),2006-04-01,34,29,27,32,61,61,122
HUARACAJE,desnutricion global,desnutricion leve (l),2006-04-01,5,6,8,6,13,12,25
HUAYLLAMARCA,desnutricion global,desnutricion leve (l),2006-04-01,2,3,0,1,2,4,6
ICHOCA,desnutricion global,desnutricion leve (l),2006-04-01,12,14,25,13,37,27,64
ICLA,desnutricion global,desnutricion leve (l),2006-04-01,60,52,141,136,201,188,389
INCAHUASI,desnutricion global,desnutricion leve (l),2006-04-01,88,103,89,110,177,213,390
INGAVI (HUMAITA),desnutricion global,desnutricion leve (l),2006-04-01,4,0,7,0,11,0,11
INQUISIVI,desnutricion global,desnutricion leve (l),2006-04-01,40,52,48,58,88,110,198
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion leve (l),2006-04-01,27,16,30,28,57,44,101
IXIAMAS,desnutricion global,desnutricion leve (l),2006-04-01,18,16,18,9,36,25,61
JESUS DE MACHACA,desnutricion global,desnutricion leve (l),2006-04-01,21,12,15,19,36,31,67
LA ASUNTA,desnutricion global,desnutricion leve (l),2006-04-01,32,24,26,12,58,36,94
LA GUARDIA,desnutricion global,desnutricion leve (l),2006-04-01,73,54,29,44,102,98,200
LA PAZ,desnutricion global,desnutricion leve (l),2006-04-01,645,563,429,435,1074,998,2072
LA RIVERA,desnutricion global,desnutricion leve (l),2006-04-01,0,0,1,0,1,0,1
LAGUNILLAS,desnutricion global,desnutricion leve (l),2006-04-01,19,15,18,31,37,46,83
LAJA,desnutricion global,desnutricion leve (l),2006-04-01,15,15,12,9,27,24,51
LAS CARRERAS,desnutricion global,desnutricion leve (l),2006-04-01,8,7,14,25,22,32,54
LICOMA PAMPA,desnutricion global,desnutricion leve (l),2006-04-01,3,2,2,1,5,3,8
LLALLAGUA,desnutricion global,desnutricion leve (l),2006-04-01,59,52,48,47,107,99,206
LLICA,desnutricion global,desnutricion leve (l),2006-04-01,6,5,4,6,10,11,21
LORETO,desnutricion global,desnutricion leve (l),2006-04-01,5,2,2,5,7,7,14
LURIBAY,desnutricion global,desnutricion leve (l),2006-04-01,22,24,21,30,43,54,97
MACHACAMARCA,desnutricion global,desnutricion leve (l),2006-04-01,6,2,4,8,10,10,20
MACHARETI,desnutricion global,desnutricion leve (l),2006-04-01,16,10,23,28,39,38,77
