municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
LA PAZ,desnutricion global,desnutricion moderada (m),2006-07-01,176,154,39,44,215,198,413
LAGUNILLAS,desnutricion global,desnutricion moderada (m),2006-07-01,2,2,3,3,5,5,10
LAJA,desnutricion global,desnutricion moderada (m),2006-07-01,3,2,1,0,4,2,6
LAS CARRERAS,desnutricion global,desnutricion moderada (m),2006-07-01,0,0,1,2,1,2,3
LLALLAGUA,desnutricion global,desnutricion moderada (m),2006-07-01,31,29,33,28,64,57,121
LLICA,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,3,0,4,4
LORETO,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,1,0,1,1,2
LURIBAY,desnutricion global,desnutricion moderada (m),2006-07-01,7,8,2,5,9,13,22
MACHARETI,desnutricion global,desnutricion moderada (m),2006-07-01,5,0,1,0,6,0,6
MAGDALENA,desnutricion global,desnutricion moderada (m),2006-07-01,2,2,0,0,2,2,4
MAIRANA,desnutricion global,desnutricion moderada (m),2006-07-01,1,0,1,1,2,1,3
MALLA,desnutricion global,desnutricion moderada (m),2006-07-01,4,0,1,1,5,1,6
MAPIRI,desnutricion global,desnutricion moderada (m),2006-07-01,2,6,4,8,6,14,20
MECAPACA,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,2,3,2,4,6
MINEROS,desnutricion global,desnutricion moderada (m),2006-07-01,7,7,3,3,10,10,20
MIZQUE,desnutricion global,desnutricion moderada (m),2006-07-01,14,18,7,14,21,32,53
MOCOMOCO,desnutricion global,desnutricion moderada (m),2006-07-01,8,6,5,8,13,14,27
MOJOCOYA,desnutricion global,desnutricion moderada (m),2006-07-01,2,2,2,3,4,5,9
MONTEAGUDO,desnutricion global,desnutricion moderada (m),2006-07-01,7,8,3,9,10,17,27
MONTERO,desnutricion global,desnutricion moderada (m),2006-07-01,19,28,15,23,34,51,85
MORO MORO,desnutricion global,desnutricion moderada (m),2006-07-01,0,0,0,1,0,1,1
MOROCHATA,desnutricion global,desnutricion moderada (m),2006-07-01,15,8,11,15,26,23,49
OCURI,desnutricion global,desnutricion moderada (m),2006-07-01,24,15,16,14,40,29,69
OKINAWA,desnutricion global,desnutricion moderada (m),2006-07-01,3,2,0,1,3,3,6
OMEREQUE,desnutricion global,desnutricion moderada (m),2006-07-01,2,0,1,1,3,1,4
ORURO,desnutricion global,desnutricion moderada (m),2006-07-01,45,39,18,23,63,62,125
PADCAYA,desnutricion global,desnutricion moderada (m),2006-07-01,1,4,1,4,2,8,10
PADILLA,desnutricion global,desnutricion moderada (m),2006-07-01,6,7,9,13,15,20,35
PALCA,desnutricion global,desnutricion moderada (m),2006-07-01,0,3,2,1,2,4,6
PALOS BLANCOS,desnutricion global,desnutricion moderada (m),2006-07-01,7,4,2,1,9,5,14
PAMPA AULLAGAS,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,2,0,3,3
PAMPA GRANDE,desnutricion global,desnutricion moderada (m),2006-07-01,2,4,0,2,2,6,8
PAPEL PAMPA,desnutricion global,desnutricion moderada (m),2006-07-01,1,1,0,0,1,1,2
PASORAPA,desnutricion global,desnutricion moderada (m),2006-07-01,0,6,5,4,5,10,15
PATACAMAYA,desnutricion global,desnutricion moderada (m),2006-07-01,16,15,9,11,25,26,51
PAZÑA,desnutricion global,desnutricion moderada (m),2006-07-01,2,3,0,0,2,3,5
PELECHUCO,desnutricion global,desnutricion moderada (m),2006-07-01,3,0,0,1,3,1,4
POCOATA,desnutricion global,desnutricion moderada (m),2006-07-01,9,12,5,13,14,25,39
POCONA,desnutricion global,desnutricion moderada (m),2006-07-01,10,6,5,7,15,13,28
POJO (CBBA),desnutricion global,desnutricion moderada (m),2006-07-01,8,7,2,6,10,13,23
PORCO,desnutricion global,desnutricion moderada (m),2006-07-01,6,6,1,2,7,8,15
POROMA,desnutricion global,desnutricion moderada (m),2006-07-01,22,22,14,16,36,38,74
PORTACHUELO,desnutricion global,desnutricion moderada (m),2006-07-01,3,1,1,0,4,1,5
PORVENIR,desnutricion global,desnutricion moderada (m),2006-07-01,3,0,0,4,3,4,7
POSTRER VALLE,desnutricion global,desnutricion moderada (m),2006-07-01,4,2,2,4,6,6,12
POTOSI,desnutricion global,desnutricion moderada (m),2006-07-01,75,69,28,24,103,93,196
PRESTO,desnutricion global,desnutricion moderada (m),2006-07-01,19,12,9,11,28,23,51
PUCARANI,desnutricion global,desnutricion moderada (m),2006-07-01,2,8,0,1,2,9,11
PUERTO ACOSTA,desnutricion global,desnutricion moderada (m),2006-07-01,3,9,0,2,3,11,14
PUERTO CARABUCO,desnutricion global,desnutricion moderada (m),2006-07-01,5,9,0,3,5,12,17
PUERTO GONZALO MORENO,desnutricion global,desnutricion moderada (m),2006-07-01,5,1,2,2,7,3,10
PUERTO PEREZ,desnutricion global,desnutricion moderada (m),2006-07-01,1,1,1,1,2,2,4
PUERTO QUIJARRO,desnutricion global,desnutricion moderada (m),2006-07-01,3,1,0,0,3,1,4
PUERTO RICO,desnutricion global,desnutricion moderada (m),2006-07-01,3,2,1,1,4,3,7
PUERTO VILLARROEL,desnutricion global,desnutricion moderada (m),2006-07-01,14,33,6,10,20,43,63
PUNA,desnutricion global,desnutricion moderada (m),2006-07-01,40,39,35,31,75,70,145
PUNATA,desnutricion global,desnutricion moderada (m),2006-07-01,10,10,3,3,13,13,26
QUIABAYA,desnutricion global,desnutricion moderada (m),2006-07-01,5,2,3,1,8,3,11
QUILLACOLLO,desnutricion global,desnutricion moderada (m),2006-07-01,23,8,4,5,27,13,40
QUIME,desnutricion global,desnutricion moderada (m),2006-07-01,3,5,1,3,4,8,12
RAVELO,desnutricion global,desnutricion moderada (m),2006-07-01,47,32,32,30,79,62,141
REYES,desnutricion global,desnutricion moderada (m),2006-07-01,2,2,3,5,5,7,12
RIBERALTA,desnutricion global,desnutricion moderada (m),2006-07-01,39,52,9,23,48,75,123
RURRENABAQUE,desnutricion global,desnutricion moderada (m),2006-07-01,1,3,1,1,2,4,6
SABAYA,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,0,0,1,1
SACABA,desnutricion global,desnutricion moderada (m),2006-07-01,20,11,5,9,25,20,45
SACABAMBA,desnutricion global,desnutricion moderada (m),2006-07-01,3,0,1,1,4,1,5
SACACA,desnutricion global,desnutricion moderada (m),2006-07-01,24,21,15,19,39,40,79
SAIPINA,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion moderada (m),2006-07-01,0,3,1,0,1,3,4
SAMAIPATA,desnutricion global,desnutricion moderada (m),2006-07-01,0,0,0,1,0,1,1
SAN ANDRES,desnutricion global,desnutricion moderada (m),2006-07-01,2,5,1,1,3,6,9
SAN ANDRES DE MACHACA,desnutricion global,desnutricion moderada (m),2006-07-01,0,2,1,1,1,3,4
SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion moderada (m),2006-07-01,4,10,2,11,6,21,27
SAN BENITO,desnutricion global,desnutricion moderada (m),2006-07-01,0,4,0,1,0,5,5
SAN BORJA,desnutricion global,desnutricion moderada (m),2006-07-01,10,9,6,6,16,15,31
SAN BUENA VENTURA,desnutricion global,desnutricion moderada (m),2006-07-01,3,8,0,2,3,10,13
SAN CARLOS,desnutricion global,desnutricion moderada (m),2006-07-01,3,2,1,1,4,3,7
SAN IGNACIO,desnutricion global,desnutricion moderada (m),2006-07-01,15,19,0,7,15,26,41
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion moderada (m),2006-07-01,16,16,9,23,25,39,64
SAN JAVIER(BNI),desnutricion global,desnutricion moderada (m),2006-07-01,0,0,1,1,1,1,2
SAN JOAQUIN,desnutricion global,desnutricion moderada (m),2006-07-01,2,3,0,0,2,3,5
SAN JUAN DE YAPACANI,desnutricion global,desnutricion moderada (m),2006-07-01,0,2,1,0,1,2,3
SAN JULIAN,desnutricion global,desnutricion moderada (m),2006-07-01,1,4,2,3,3,7,10
SAN LORENZO(TJA),desnutricion global,desnutricion moderada (m),2006-07-01,8,6,13,8,21,14,35
SAN LUCAS,desnutricion global,desnutricion moderada (m),2006-07-01,69,49,46,43,115,92,207
SAN MATIAS,desnutricion global,desnutricion moderada (m),2006-07-01,3,5,2,2,5,7,12
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion moderada (m),2006-07-01,1,5,1,2,2,7,9
SAN PABLO DE LIPEZ,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,0,0,1,1
SAN PEDRO,desnutricion global,desnutricion moderada (m),2006-07-01,3,3,1,2,4,5,9
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion moderada (m),2006-07-01,12,15,8,9,20,24,44
SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion moderada (m),2006-07-01,1,0,0,2,1,2,3
SAN PEDRO DE TIQUINA,desnutricion global,desnutricion moderada (m),2006-07-01,1,1,0,0,1,1,2
SAN PEDRO(PND),desnutricion global,desnutricion moderada (m),2006-07-01,0,1,1,1,1,2,3
SAN RAFAEL,desnutricion global,desnutricion moderada (m),2006-07-01,2,3,0,2,2,5,7
SANTA ANA,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion moderada (m),2006-07-01,71,47,30,16,101,63,164
SANTA ROSA,desnutricion global,desnutricion moderada (m),2006-07-01,4,5,1,0,5,5,10
SANTA ROSA DEL SARA,desnutricion global,desnutricion moderada (m),2006-07-01,2,6,0,1,2,7,9
SANTIAGO DE CALLAPA,desnutricion global,desnutricion moderada (m),2006-07-01,3,1,1,0,4,1,5
SANTIAGO DE HUARI,desnutricion global,desnutricion moderada (m),2006-07-01,2,4,2,2,4,6,10
SANTIVAÑES,desnutricion global,desnutricion moderada (m),2006-07-01,0,3,1,0,1,3,4
SANTUARIO DE QUILLACAS,desnutricion global,desnutricion moderada (m),2006-07-01,0,0,1,1,1,1,2
SAPAHAQUI,desnutricion global,desnutricion moderada (m),2006-07-01,16,9,8,4,24,13,37
SICA SICA (VILLA AROMA),desnutricion global,desnutricion moderada (m),2006-07-01,14,9,5,9,19,18,37
SICAYA,desnutricion global,desnutricion moderada (m),2006-07-01,0,2,1,0,1,2,3
SIPE SIPE,desnutricion global,desnutricion moderada (m),2006-07-01,18,18,7,11,25,29,54
SOPACHUY,desnutricion global,desnutricion moderada (m),2006-07-01,9,18,10,23,19,41,60
SORACACHI,desnutricion global,desnutricion moderada (m),2006-07-01,2,4,0,0,2,4,6
SORATA,desnutricion global,desnutricion moderada (m),2006-07-01,7,0,1,6,8,6,14
SUCRE,desnutricion global,desnutricion moderada (m),2006-07-01,43,47,27,41,70,88,158
TACACHI,desnutricion global,desnutricion moderada (m),2006-07-01,1,0,0,0,1,0,1
TACOBAMBA,desnutricion global,desnutricion moderada (m),2006-07-01,6,14,3,5,9,19,28
TACOPAYA,desnutricion global,desnutricion moderada (m),2006-07-01,8,9,3,7,11,16,27
TAPACARI,desnutricion global,desnutricion moderada (m),2006-07-01,42,41,22,40,64,81,145
TARABUCO,desnutricion global,desnutricion moderada (m),2006-07-01,29,23,32,35,61,58,119
TARATA,desnutricion global,desnutricion moderada (m),2006-07-01,5,4,0,2,5,6,11
TARIJA,desnutricion global,desnutricion moderada (m),2006-07-01,32,29,15,7,47,36,83
TARVITA,desnutricion global,desnutricion moderada (m),2006-07-01,24,29,15,29,39,58,97
TEOPONTE,desnutricion global,desnutricion moderada (m),2006-07-01,0,2,1,0,1,2,3
TIAWANACU,desnutricion global,desnutricion moderada (m),2006-07-01,1,0,1,0,2,0,2
TINGUIPAYA,desnutricion global,desnutricion moderada (m),2006-07-01,31,16,24,31,55,47,102
TIQUIPAYA,desnutricion global,desnutricion moderada (m),2006-07-01,4,3,1,0,5,3,8
TIRAQUE (CBBA),desnutricion global,desnutricion moderada (m),2006-07-01,22,15,6,6,28,21,49
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,1,0,2,2
TOCO,desnutricion global,desnutricion moderada (m),2006-07-01,2,1,0,0,2,1,3
TOLEDO,desnutricion global,desnutricion moderada (m),2006-07-01,2,0,0,0,2,0,2
TOMAVE,desnutricion global,desnutricion moderada (m),2006-07-01,1,2,3,1,4,3,7
TOMINA,desnutricion global,desnutricion moderada (m),2006-07-01,15,20,12,17,27,37,64
TORO TORO,desnutricion global,desnutricion moderada (m),2006-07-01,21,13,8,8,29,21,50
TOTORA(CBBA),desnutricion global,desnutricion moderada (m),2006-07-01,7,5,2,3,9,8,17
TOTORA(ORR),desnutricion global,desnutricion moderada (m),2006-07-01,1,2,2,0,3,2,5
TRIGAL,desnutricion global,desnutricion moderada (m),2006-07-01,0,1,0,0,0,1,1
TRINIDAD,desnutricion global,desnutricion moderada (m),2006-07-01,24,20,6,9,30,29,59
TUPIZA,desnutricion global,desnutricion moderada (m),2006-07-01,15,14,7,10,22,24,46
TURCO,desnutricion global,desnutricion moderada (m),2006-07-01,0,2,0,0,0,2,2
UMALA,desnutricion global,desnutricion moderada (m),2006-07-01,1,0,1,2,2,2,4
UNCIA,desnutricion global,desnutricion moderada (m),2006-07-01,14,16,10,16,24,32,56
URIONDO (A. CONCEPCION),desnutricion global,desnutricion moderada (m),2006-07-01,6,4,13,10,19,14,33
URUBICHA,desnutricion global,desnutricion moderada (m),2006-07-01,2,0,0,2,2,2,4
UYUNI,desnutricion global,desnutricion moderada (m),2006-07-01,3,2,2,1,5,3,8
VACAS,desnutricion global,desnutricion moderada (m),2006-07-01,7,4,2,2,9,6,15
VALLEGRANDE,desnutricion global,desnutricion moderada (m),2006-07-01,1,2,3,7,4,9,13
VIACHA,desnutricion global,desnutricion moderada (m),2006-07-01,4,4,2,3,6,7,13
VILA VILA,desnutricion global,desnutricion moderada (m),2006-07-01,1,3,1,2,2,5,7
VILLA MONTES,desnutricion global,desnutricion moderada (m),2006-07-01,1,2,4,2,5,4,9
VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion moderada (m),2006-07-01,0,5,1,1,1,6,7
VILLA RIVERO,desnutricion global,desnutricion moderada (m),2006-07-01,7,3,1,4,8,7,15
VILLA SERRANO,desnutricion global,desnutricion moderada (m),2006-07-01,19,10,10,12,29,22,51
VILLA TUNARI,desnutricion global,desnutricion moderada (m),2006-07-01,16,21,8,14,24,35,59
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion moderada (m),2006-07-01,2,1,1,2,3,3,6
VILLAZON,desnutricion global,desnutricion moderada (m),2006-07-01,11,8,8,6,19,14,33
VINTO,desnutricion global,desnutricion moderada (m),2006-07-01,3,8,1,1,4,9,13
VITICHI,desnutricion global,desnutricion moderada (m),2006-07-01,11,10,6,16,17,26,43
WALDO BALLIVIAN,desnutricion global,desnutricion moderada (m),2006-07-01,0,3,0,1,0,4,4
WARNES,desnutricion global,desnutricion moderada (m),2006-07-01,15,19,7,12,22,31,53
YACO,desnutricion global,desnutricion moderada (m),2006-07-01,9,11,10,10,19,21,40
YACUIBA,desnutricion global,desnutricion moderada (m),2006-07-01,0,2,1,1,1,3,4
YAMPARAEZ,desnutricion global,desnutricion moderada (m),2006-07-01,15,13,13,15,28,28,56
YAPACANI,desnutricion global,desnutricion moderada (m),2006-07-01,4,7,2,1,6,8,14
YOCALLA,desnutricion global,desnutricion moderada (m),2006-07-01,0,0,0,1,0,1,1
YOTALA,desnutricion global,desnutricion moderada (m),2006-07-01,5,3,2,8,7,11,18
YUNCHARA,desnutricion global,desnutricion moderada (m),2006-07-01,3,3,5,2,8,5,13
ZUDAÑEZ,desnutricion global,desnutricion moderada (m),2006-07-01,10,11,11,14,21,25,46
ACACIO,desnutricion global,desnutricion moderada (m),2006-08-01,11,7,6,10,17,17,34
ACHACACHI,desnutricion global,desnutricion moderada (m),2006-08-01,13,10,3,5,16,15,31
ACHOCALLA,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,0,0,1,0,1
AIQUILE,desnutricion global,desnutricion moderada (m),2006-08-01,10,6,1,3,11,9,20
ALCALA,desnutricion global,desnutricion moderada (m),2006-08-01,5,3,5,3,10,6,16
ANCORAIMES,desnutricion global,desnutricion moderada (m),2006-08-01,4,3,2,1,6,4,10
ANDAMARCA,desnutricion global,desnutricion moderada (m),2006-08-01,3,1,2,2,5,3,8
ANTEQUERA,desnutricion global,desnutricion moderada (m),2006-08-01,3,1,0,1,3,2,5
ANZALDO,desnutricion global,desnutricion moderada (m),2006-08-01,5,1,3,2,8,3,11
APOLO,desnutricion global,desnutricion moderada (m),2006-08-01,6,9,3,6,9,15,24
ARAMPAMPA,desnutricion global,desnutricion moderada (m),2006-08-01,8,11,5,8,13,19,32
ARANI,desnutricion global,desnutricion moderada (m),2006-08-01,1,5,1,0,2,5,7
ARBIETO,desnutricion global,desnutricion moderada (m),2006-08-01,1,1,1,0,2,1,3
ARQUE,desnutricion global,desnutricion moderada (m),2006-08-01,10,8,5,11,15,19,34
ASCENCION DE GUARAYOS,desnutricion global,desnutricion moderada (m),2006-08-01,19,19,18,23,37,42,79
ATOCHA,desnutricion global,desnutricion moderada (m),2006-08-01,5,4,6,0,11,4,15
AUCAPATA,desnutricion global,desnutricion moderada (m),2006-08-01,0,0,1,0,1,0,1
AYATA,desnutricion global,desnutricion moderada (m),2006-08-01,3,0,3,0,6,0,6
AYO AYO,desnutricion global,desnutricion moderada (m),2006-08-01,5,3,2,1,7,4,11
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion moderada (m),2006-08-01,6,11,13,15,19,26,45
AZURDUY,desnutricion global,desnutricion moderada (m),2006-08-01,23,27,16,20,39,47,86
BATALLAS,desnutricion global,desnutricion moderada (m),2006-08-01,4,3,0,1,4,4,8
BAURES,desnutricion global,desnutricion moderada (m),2006-08-01,0,0,2,0,2,0,2
BELEN DE ANDAMARCA,desnutricion global,desnutricion moderada (m),2006-08-01,0,0,0,3,0,3,3
BELEN DE URMIRI,desnutricion global,desnutricion moderada (m),2006-08-01,3,3,4,8,7,11,18
BELLA FLOR,desnutricion global,desnutricion moderada (m),2006-08-01,2,0,0,0,2,0,2
BERMEJO,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,0,1,1,1,2
BETANZOS,desnutricion global,desnutricion moderada (m),2006-08-01,34,21,14,25,48,46,94
BOLIVAR,desnutricion global,desnutricion moderada (m),2006-08-01,9,8,2,6,11,14,25
BOYUIBE,desnutricion global,desnutricion moderada (m),2006-08-01,0,0,0,4,0,4,4
BUENA VISTA,desnutricion global,desnutricion moderada (m),2006-08-01,1,2,0,0,1,2,3
CABEZAS,desnutricion global,desnutricion moderada (m),2006-08-01,4,1,1,1,5,2,7
CAIROMA,desnutricion global,desnutricion moderada (m),2006-08-01,14,10,12,18,26,28,54
"CAIZA ""D""",desnutricion global,desnutricion moderada (m),2006-08-01,7,3,1,6,8,9,17
CAJUATA,desnutricion global,desnutricion moderada (m),2006-08-01,1,3,0,0,1,3,4
CALACOTO,desnutricion global,desnutricion moderada (m),2006-08-01,2,1,2,1,4,2,6
CALAMARCA,desnutricion global,desnutricion moderada (m),2006-08-01,24,8,8,12,32,20,52
CAMARGO,desnutricion global,desnutricion moderada (m),2006-08-01,15,20,8,11,23,31,54
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion moderada (m),2006-08-01,2,1,2,1,4,2,6
CAMIRI,desnutricion global,desnutricion moderada (m),2006-08-01,12,9,8,10,20,19,39
CAPINOTA,desnutricion global,desnutricion moderada (m),2006-08-01,18,7,7,6,25,13,38
CAQUIAVIRI,desnutricion global,desnutricion moderada (m),2006-08-01,0,2,0,0,0,2,2
CARACOLLO,desnutricion global,desnutricion moderada (m),2006-08-01,1,3,1,2,2,5,7
CARANAVI,desnutricion global,desnutricion moderada (m),2006-08-01,4,13,9,8,13,21,34
CARAPARI,desnutricion global,desnutricion moderada (m),2006-08-01,3,3,3,0,6,3,9
CARIPUYO,desnutricion global,desnutricion moderada (m),2006-08-01,10,12,10,10,20,22,42
CARMEN RIVERO TORREZ,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,0,1,1,1,2
CHACARILLA,desnutricion global,desnutricion moderada (m),2006-08-01,1,2,0,0,1,2,3
CHALLAPATA,desnutricion global,desnutricion moderada (m),2006-08-01,24,11,6,10,30,21,51
CHAQUI,desnutricion global,desnutricion moderada (m),2006-08-01,10,2,2,1,12,3,15
CHARAGUA,desnutricion global,desnutricion moderada (m),2006-08-01,3,8,3,5,6,13,19
CHAYANTA,desnutricion global,desnutricion moderada (m),2006-08-01,23,16,26,23,49,39,88
CHIMORE,desnutricion global,desnutricion moderada (m),2006-08-01,12,0,1,5,13,5,18
CHIPAYA,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,0,1,1,1,2
CHOQUE COTA,desnutricion global,desnutricion moderada (m),2006-08-01,2,2,0,1,2,3,5
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion moderada (m),2006-08-01,0,4,0,0,0,4,4
CHUMA,desnutricion global,desnutricion moderada (m),2006-08-01,7,4,1,5,8,9,17
CLIZA,desnutricion global,desnutricion moderada (m),2006-08-01,5,8,5,12,10,20,30
COBIJA,desnutricion global,desnutricion moderada (m),2006-08-01,8,7,5,2,13,9,22
COCHABAMBA,desnutricion global,desnutricion moderada (m),2006-08-01,103,68,34,46,137,114,251
COLCAPIRHUA,desnutricion global,desnutricion moderada (m),2006-08-01,4,12,5,9,9,21,30
"COLCHA ""K""",desnutricion global,desnutricion moderada (m),2006-08-01,3,1,3,1,6,2,8
COLLANA,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,1,0,2,0,2
COLOMI,desnutricion global,desnutricion moderada (m),2006-08-01,2,6,0,2,2,8,10
COLPA BELGICA,desnutricion global,desnutricion moderada (m),2006-08-01,1,1,0,0,1,1,2
COLQUECHACA,desnutricion global,desnutricion moderada (m),2006-08-01,22,20,6,14,28,34,62
COLQUENCHA,desnutricion global,desnutricion moderada (m),2006-08-01,7,3,2,3,9,6,15
COLQUIRI,desnutricion global,desnutricion moderada (m),2006-08-01,10,9,4,3,14,12,26
COMARAPA,desnutricion global,desnutricion moderada (m),2006-08-01,5,5,2,4,7,9,16
CONCEPCION,desnutricion global,desnutricion moderada (m),2006-08-01,2,2,1,2,3,4,7
COPACABANA,desnutricion global,desnutricion moderada (m),2006-08-01,2,0,0,1,2,1,3
CORIPATA,desnutricion global,desnutricion moderada (m),2006-08-01,1,1,0,0,1,1,2
CORO CORO,desnutricion global,desnutricion moderada (m),2006-08-01,8,2,8,2,16,4,20
COROICO,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,1,4,2,4,6
CORQUE,desnutricion global,desnutricion moderada (m),2006-08-01,3,1,2,2,5,3,8
COTAGAITA,desnutricion global,desnutricion moderada (m),2006-08-01,15,20,18,13,33,33,66
COTOCA,desnutricion global,desnutricion moderada (m),2006-08-01,0,3,0,2,0,5,5
CUATRO CAÑADAS,desnutricion global,desnutricion moderada (m),2006-08-01,0,1,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion moderada (m),2006-08-01,0,0,1,0,1,0,1
CUEVO,desnutricion global,desnutricion moderada (m),2006-08-01,0,1,1,0,1,1,2
CULPINA,desnutricion global,desnutricion moderada (m),2006-08-01,24,19,23,24,47,43,90
CURAHUARA DE CARANGAS,desnutricion global,desnutricion moderada (m),2006-08-01,3,0,0,1,3,1,4
CURVA,desnutricion global,desnutricion moderada (m),2006-08-01,2,1,3,1,5,2,7
DESAGUADERO,desnutricion global,desnutricion moderada (m),2006-08-01,1,2,2,4,3,6,9
EL ALTO,desnutricion global,desnutricion moderada (m),2006-08-01,240,194,83,112,323,306,629
EL CHORO,desnutricion global,desnutricion moderada (m),2006-08-01,1,1,0,0,1,1,2
EL PUENTE(STC),desnutricion global,desnutricion moderada (m),2006-08-01,1,1,0,1,1,2,3
EL PUENTE(TJA),desnutricion global,desnutricion moderada (m),2006-08-01,1,3,3,7,4,10,14
EL TORNO,desnutricion global,desnutricion moderada (m),2006-08-01,1,3,5,5,6,8,14
EL VILLAR,desnutricion global,desnutricion moderada (m),2006-08-01,1,3,2,13,3,16,19
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2006-08-01,9,10,6,7,15,17,32
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2006-08-01,4,6,4,1,8,7,15
ESCARA,desnutricion global,desnutricion moderada (m),2006-08-01,0,1,0,0,0,1,1
EUCALIPTUS,desnutricion global,desnutricion moderada (m),2006-08-01,0,0,1,1,1,1,2
EXALTACION,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,1,0,2,0,2
FERNANDEZ ALONSO,desnutricion global,desnutricion moderada (m),2006-08-01,2,2,0,3,2,5,7
GENERAL SAAVEDRA,desnutricion global,desnutricion moderada (m),2006-08-01,20,18,7,11,27,29,56
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion moderada (m),2006-08-01,6,5,3,1,9,6,15
GUANAY,desnutricion global,desnutricion moderada (m),2006-08-01,5,5,5,5,10,10,20
GUAQUI,desnutricion global,desnutricion moderada (m),2006-08-01,1,0,2,2,3,2,5
GUAYARAMERIN,desnutricion global,desnutricion moderada (m),2006-08-01,16,8,4,4,20,12,32
GUTIERREZ,desnutricion global,desnutricion moderada (m),2006-08-01,8,11,12,11,20,22,42
HUACARETA,desnutricion global,desnutricion moderada (m),2006-08-01,2,4,0,2,2,6,8
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion moderada (m),2006-08-01,0,0,2,0,2,0,2
