municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
TIRAQUE (CBBA),desnutricion global,nutricion normal (n),2006-01-01,235,178,105,123,340,301,641
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,nutricion normal (n),2006-01-01,6,13,8,9,14,22,36
TOCO,desnutricion global,nutricion normal (n),2006-01-01,8,4,3,2,11,6,17
TODOS SANTOS,desnutricion global,nutricion normal (n),2006-01-01,2,1,1,2,3,3,6
TOLATA,desnutricion global,nutricion normal (n),2006-01-01,32,23,15,6,47,29,76
TOLEDO,desnutricion global,nutricion normal (n),2006-01-01,26,14,18,7,44,21,65
TOMAVE,desnutricion global,nutricion normal (n),2006-01-01,31,18,18,8,49,26,75
TOMINA,desnutricion global,nutricion normal (n),2006-01-01,106,99,90,107,196,206,402
TORO TORO,desnutricion global,nutricion normal (n),2006-01-01,101,91,73,70,174,161,335
TOTORA(CBBA),desnutricion global,nutricion normal (n),2006-01-01,52,64,19,8,71,72,143
TOTORA(ORR),desnutricion global,nutricion normal (n),2006-01-01,13,14,8,9,21,23,44
TRIGAL,desnutricion global,nutricion normal (n),2006-01-01,12,12,14,8,26,20,46
TRINIDAD,desnutricion global,nutricion normal (n),2006-01-01,564,419,294,241,858,660,1518
TUPIZA,desnutricion global,nutricion normal (n),2006-01-01,177,168,185,175,362,343,705
TURCO,desnutricion global,nutricion normal (n),2006-01-01,8,14,16,17,24,31,55
UMALA,desnutricion global,nutricion normal (n),2006-01-01,50,16,5,7,55,23,78
UNCIA,desnutricion global,nutricion normal (n),2006-01-01,39,39,36,38,75,77,152
URIONDO (A. CONCEPCION),desnutricion global,nutricion normal (n),2006-01-01,148,79,84,65,232,144,376
UYUNI,desnutricion global,nutricion normal (n),2006-01-01,15,18,15,16,30,34,64
VACAS,desnutricion global,nutricion normal (n),2006-01-01,62,58,18,19,80,77,157
VALLEGRANDE,desnutricion global,nutricion normal (n),2006-01-01,97,81,71,68,168,149,317
VIACHA,desnutricion global,nutricion normal (n),2006-01-01,194,165,84,91,278,256,534
VILA VILA,desnutricion global,nutricion normal (n),2006-01-01,3,5,4,3,7,8,15
VILLA MONTES,desnutricion global,nutricion normal (n),2006-01-01,152,158,108,119,260,277,537
VILLA NUEVA (LOMA ALTA),desnutricion global,nutricion normal (n),2006-01-01,20,22,26,26,46,48,94
VILLA RIVERO,desnutricion global,nutricion normal (n),2006-01-01,3,17,4,7,7,24,31
VILLA SERRANO,desnutricion global,nutricion normal (n),2006-01-01,104,95,141,119,245,214,459
VILLA TUNARI,desnutricion global,nutricion normal (n),2006-01-01,252,222,147,142,399,364,763
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,nutricion normal (n),2006-01-01,96,87,116,116,212,203,415
VILLAZON,desnutricion global,nutricion normal (n),2006-01-01,233,222,142,161,375,383,758
VITICHI,desnutricion global,nutricion normal (n),2006-01-01,75,67,65,60,140,127,267
WALDO BALLIVIAN,desnutricion global,nutricion normal (n),2006-01-01,3,4,2,1,5,5,10
WARNES,desnutricion global,nutricion normal (n),2006-01-01,392,350,212,233,604,583,1187
YACO,desnutricion global,nutricion normal (n),2006-01-01,22,30,15,7,37,37,74
YACUIBA,desnutricion global,nutricion normal (n),2006-01-01,255,247,128,127,383,374,757
YAMPARAEZ,desnutricion global,nutricion normal (n),2006-01-01,64,66,99,108,163,174,337
YANACACHI,desnutricion global,nutricion normal (n),2006-01-01,31,37,19,24,50,61,111
YAPACANI,desnutricion global,nutricion normal (n),2006-01-01,361,344,154,182,515,526,1041
YOCALLA,desnutricion global,nutricion normal (n),2006-01-01,18,12,17,17,35,29,64
YOTALA,desnutricion global,nutricion normal (n),2006-01-01,44,46,54,64,98,110,208
YUNCHARA,desnutricion global,nutricion normal (n),2006-01-01,37,28,44,40,81,68,149
ZUDAÑEZ,desnutricion global,nutricion normal (n),2006-01-01,79,44,75,78,154,122,276
ACACIO,desnutricion global,nutricion normal (n),2006-02-01,92,79,106,92,198,171,369
ACHACACHI,desnutricion global,nutricion normal (n),2006-02-01,332,320,345,355,677,675,1352
ACHOCALLA,desnutricion global,nutricion normal (n),2006-02-01,51,57,21,21,72,78,150
AIQUILE,desnutricion global,nutricion normal (n),2006-02-01,86,64,43,36,129,100,229
ALALAY,desnutricion global,nutricion normal (n),2006-02-01,11,2,5,6,16,8,24
ALCALA,desnutricion global,nutricion normal (n),2006-02-01,33,37,40,42,73,79,152
ANCORAIMES,desnutricion global,nutricion normal (n),2006-02-01,77,64,74,81,151,145,296
ANDAMARCA,desnutricion global,nutricion normal (n),2006-02-01,9,15,18,26,27,41,68
ANZALDO,desnutricion global,nutricion normal (n),2006-02-01,18,21,33,21,51,42,93
APOLO,desnutricion global,nutricion normal (n),2006-02-01,184,146,154,132,338,278,616
ARAMPAMPA,desnutricion global,nutricion normal (n),2006-02-01,30,32,22,29,52,61,113
ARANI,desnutricion global,nutricion normal (n),2006-02-01,41,43,27,18,68,61,129
ARBIETO,desnutricion global,nutricion normal (n),2006-02-01,24,16,10,18,34,34,68
ARQUE,desnutricion global,nutricion normal (n),2006-02-01,45,52,46,33,91,85,176
ASCENCION DE GUARAYOS,desnutricion global,nutricion normal (n),2006-02-01,164,216,213,217,377,433,810
ATOCHA,desnutricion global,nutricion normal (n),2006-02-01,104,117,71,87,175,204,379
AUCAPATA,desnutricion global,nutricion normal (n),2006-02-01,45,35,47,24,92,59,151
AYATA,desnutricion global,nutricion normal (n),2006-02-01,65,48,52,51,117,99,216
AYO AYO,desnutricion global,nutricion normal (n),2006-02-01,35,29,30,24,65,53,118
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,nutricion normal (n),2006-02-01,180,126,117,101,297,227,524
AZURDUY,desnutricion global,nutricion normal (n),2006-02-01,205,164,213,155,418,319,737
BATALLAS,desnutricion global,nutricion normal (n),2006-02-01,95,95,41,43,136,138,274
BAURES,desnutricion global,nutricion normal (n),2006-02-01,18,24,19,13,37,37,74
BELEN DE ANDAMARCA,desnutricion global,nutricion normal (n),2006-02-01,4,2,2,3,6,5,11
BELEN DE URMIRI,desnutricion global,nutricion normal (n),2006-02-01,4,9,4,3,8,12,20
BELLA FLOR,desnutricion global,nutricion normal (n),2006-02-01,24,29,40,40,64,69,133
BERMEJO,desnutricion global,nutricion normal (n),2006-02-01,36,39,46,49,82,88,170
BETANZOS,desnutricion global,nutricion normal (n),2006-02-01,149,142,168,176,317,318,635
BOLIVAR,desnutricion global,nutricion normal (n),2006-02-01,14,13,10,15,24,28,52
BOLPEBRA,desnutricion global,nutricion normal (n),2006-02-01,19,14,25,20,44,34,78
BOYUIBE,desnutricion global,nutricion normal (n),2006-02-01,31,14,19,20,50,34,84
BUENA VISTA,desnutricion global,nutricion normal (n),2006-02-01,158,127,132,131,290,258,548
CABEZAS,desnutricion global,nutricion normal (n),2006-02-01,168,136,127,96,295,232,527
CAIROMA,desnutricion global,nutricion normal (n),2006-02-01,77,85,75,94,152,179,331
"CAIZA ""D""",desnutricion global,nutricion normal (n),2006-02-01,67,44,66,75,133,119,252
CAJUATA,desnutricion global,nutricion normal (n),2006-02-01,84,55,35,32,119,87,206
CALACOTO,desnutricion global,nutricion normal (n),2006-02-01,27,13,14,11,41,24,65
CALAMARCA,desnutricion global,nutricion normal (n),2006-02-01,88,100,58,52,146,152,298
CAMARGO,desnutricion global,nutricion normal (n),2006-02-01,146,168,120,105,266,273,539
CAMATAQUI (C. VILLA ABECIA),desnutricion global,nutricion normal (n),2006-02-01,26,13,26,22,52,35,87
CAMIRI,desnutricion global,nutricion normal (n),2006-02-01,258,254,177,171,435,425,860
CAPINOTA,desnutricion global,nutricion normal (n),2006-02-01,51,44,30,23,81,67,148
CAQUIAVIRI,desnutricion global,nutricion normal (n),2006-02-01,42,47,24,26,66,73,139
CARACOLLO,desnutricion global,nutricion normal (n),2006-02-01,70,82,40,55,110,137,247
CARANAVI,desnutricion global,nutricion normal (n),2006-02-01,389,348,237,236,626,584,1210
CARANGAS,desnutricion global,nutricion normal (n),2006-02-01,2,1,2,0,4,1,5
CARAPARI,desnutricion global,nutricion normal (n),2006-02-01,89,81,74,73,163,154,317
CARIPUYO,desnutricion global,nutricion normal (n),2006-02-01,35,19,36,22,71,41,112
CARMEN RIVERO TORREZ,desnutricion global,nutricion normal (n),2006-02-01,35,27,23,23,58,50,108
CATACORA,desnutricion global,nutricion normal (n),2006-02-01,1,4,5,0,6,4,10
CHACARILLA,desnutricion global,nutricion normal (n),2006-02-01,15,8,12,18,27,26,53
CHALLAPATA,desnutricion global,nutricion normal (n),2006-02-01,134,119,94,75,228,194,422
CHAQUI,desnutricion global,nutricion normal (n),2006-02-01,43,32,36,46,79,78,157
CHARAGUA,desnutricion global,nutricion normal (n),2006-02-01,164,174,140,134,304,308,612
CHARAÑA,desnutricion global,nutricion normal (n),2006-02-01,12,6,6,4,18,10,28
CHAYANTA,desnutricion global,nutricion normal (n),2006-02-01,87,91,60,55,147,146,293
CHIMORE,desnutricion global,nutricion normal (n),2006-02-01,5,11,11,4,16,15,31
CHIPAYA,desnutricion global,nutricion normal (n),2006-02-01,13,2,11,1,24,3,27
CHOQUE COTA,desnutricion global,nutricion normal (n),2006-02-01,0,3,0,3,0,6,6
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,nutricion normal (n),2006-02-01,78,72,31,49,109,121,230
CHUMA,desnutricion global,nutricion normal (n),2006-02-01,57,42,22,30,79,72,151
CLIZA,desnutricion global,nutricion normal (n),2006-02-01,85,50,28,21,113,71,184
COBIJA,desnutricion global,nutricion normal (n),2006-02-01,160,156,96,118,256,274,530
COCHABAMBA,desnutricion global,nutricion normal (n),2006-02-01,1703,1456,782,675,2485,2131,4616
COIPASA,desnutricion global,nutricion normal (n),2006-02-01,1,2,1,2,2,4,6
COLCAPIRHUA,desnutricion global,nutricion normal (n),2006-02-01,108,143,72,58,180,201,381
"COLCHA ""K""",desnutricion global,nutricion normal (n),2006-02-01,42,66,32,37,74,103,177
COLLANA,desnutricion global,nutricion normal (n),2006-02-01,11,6,15,13,26,19,45
COLOMI,desnutricion global,nutricion normal (n),2006-02-01,122,110,78,67,200,177,377
COLPA BELGICA,desnutricion global,nutricion normal (n),2006-02-01,32,25,24,15,56,40,96
COLQUECHACA,desnutricion global,nutricion normal (n),2006-02-01,166,152,154,141,320,293,613
COLQUENCHA,desnutricion global,nutricion normal (n),2006-02-01,42,48,31,26,73,74,147
COLQUIRI,desnutricion global,nutricion normal (n),2006-02-01,125,103,76,89,201,192,393
COMANCHE,desnutricion global,nutricion normal (n),2006-02-01,20,14,8,3,28,17,45
COMARAPA,desnutricion global,nutricion normal (n),2006-02-01,70,70,69,64,139,134,273
COMBAYA,desnutricion global,nutricion normal (n),2006-02-01,11,2,9,6,20,8,28
CONCEPCION,desnutricion global,nutricion normal (n),2006-02-01,109,104,73,62,182,166,348
COPACABANA,desnutricion global,nutricion normal (n),2006-02-01,86,92,84,83,170,175,345
CORIPATA,desnutricion global,nutricion normal (n),2006-02-01,105,77,85,74,190,151,341
CORO CORO,desnutricion global,nutricion normal (n),2006-02-01,55,53,25,27,80,80,160
COROICO,desnutricion global,nutricion normal (n),2006-02-01,78,59,58,59,136,118,254
CORQUE,desnutricion global,nutricion normal (n),2006-02-01,21,17,22,8,43,25,68
COTAGAITA,desnutricion global,nutricion normal (n),2006-02-01,143,116,92,106,235,222,457
COTOCA,desnutricion global,nutricion normal (n),2006-02-01,178,144,73,71,251,215,466
CUATRO CAÑADAS,desnutricion global,nutricion normal (n),2006-02-01,70,49,75,69,145,118,263
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,nutricion normal (n),2006-02-01,23,8,15,13,38,21,59
CUEVO,desnutricion global,nutricion normal (n),2006-02-01,23,38,45,36,68,74,142
CULPINA,desnutricion global,nutricion normal (n),2006-02-01,212,184,137,147,349,331,680
CURAHUARA DE CARANGAS,desnutricion global,nutricion normal (n),2006-02-01,23,23,23,17,46,40,86
CURVA,desnutricion global,nutricion normal (n),2006-02-01,17,14,33,21,50,35,85
DESAGUADERO,desnutricion global,nutricion normal (n),2006-02-01,21,20,17,11,38,31,69
EL ALTO,desnutricion global,nutricion normal (n),2006-02-01,3370,3218,1528,1609,4898,4827,9725
EL CHORO,desnutricion global,nutricion normal (n),2006-02-01,14,5,9,11,23,16,39
EL PUENTE(STC),desnutricion global,nutricion normal (n),2006-02-01,112,105,108,75,220,180,400
EL PUENTE(TJA),desnutricion global,nutricion normal (n),2006-02-01,56,50,64,62,120,112,232
EL TORNO,desnutricion global,nutricion normal (n),2006-02-01,163,164,79,73,242,237,479
EL VILLAR,desnutricion global,nutricion normal (n),2006-02-01,69,70,81,57,150,127,277
ENTRE RIOS,desnutricion global,nutricion normal (n),2006-02-01,166,114,146,104,312,218,530
ENTRE RIOS,desnutricion global,nutricion normal (n),2006-02-01,119,93,91,91,210,184,394
ESCARA,desnutricion global,nutricion normal (n),2006-02-01,1,1,2,2,3,3,6
EUCALIPTUS,desnutricion global,nutricion normal (n),2006-02-01,27,20,31,26,58,46,104
EUREKA (SANTOS MERCADO),desnutricion global,nutricion normal (n),2006-02-01,3,4,3,6,6,10,16
EXALTACION,desnutricion global,nutricion normal (n),2006-02-01,15,17,28,34,43,51,94
FERNANDEZ ALONSO,desnutricion global,nutricion normal (n),2006-02-01,87,113,142,140,229,253,482
FILADELFIA,desnutricion global,nutricion normal (n),2006-02-01,21,28,34,33,55,61,116
GENERAL SAAVEDRA,desnutricion global,nutricion normal (n),2006-02-01,147,78,97,176,244,254,498
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,nutricion normal (n),2006-02-01,72,68,57,50,129,118,247
GUANAY,desnutricion global,nutricion normal (n),2006-02-01,85,73,72,51,157,124,281
GUAQUI,desnutricion global,nutricion normal (n),2006-02-01,33,29,26,17,59,46,105
GUAYARAMERIN,desnutricion global,nutricion normal (n),2006-02-01,258,206,131,140,389,346,735
GUTIERREZ,desnutricion global,nutricion normal (n),2006-02-01,118,115,128,138,246,253,499
HUACARETA,desnutricion global,nutricion normal (n),2006-02-01,110,92,99,91,209,183,392
HUACAYA (VILLA DE HUACAYA),desnutricion global,nutricion normal (n),2006-02-01,21,27,27,33,48,60,108
HUACHACALLA,desnutricion global,nutricion normal (n),2006-02-01,4,4,2,5,6,9,15
HUANUNI,desnutricion global,nutricion normal (n),2006-02-01,145,125,64,50,209,175,384
HUARACAJE,desnutricion global,nutricion normal (n),2006-02-01,23,18,32,25,55,43,98
HUAYLLAMARCA,desnutricion global,nutricion normal (n),2006-02-01,51,8,8,20,59,28,87
ICHOCA,desnutricion global,nutricion normal (n),2006-02-01,27,13,19,12,46,25,71
ICLA,desnutricion global,nutricion normal (n),2006-02-01,101,117,132,121,233,238,471
INCAHUASI,desnutricion global,nutricion normal (n),2006-02-01,195,197,182,178,377,375,752
INGAVI (HUMAITA),desnutricion global,nutricion normal (n),2006-02-01,15,14,18,12,33,26,59
INQUISIVI,desnutricion global,nutricion normal (n),2006-02-01,97,113,79,78,176,191,367
IRUPANA (VILLA DE LANZA),desnutricion global,nutricion normal (n),2006-02-01,127,115,116,108,243,223,466
IXIAMAS,desnutricion global,nutricion normal (n),2006-02-01,74,43,95,48,169,91,260
JESUS DE MACHACA,desnutricion global,nutricion normal (n),2006-02-01,65,58,43,29,108,87,195
LA ASUNTA,desnutricion global,nutricion normal (n),2006-02-01,125,124,56,54,181,178,359
LA GUARDIA,desnutricion global,nutricion normal (n),2006-02-01,343,319,172,154,515,473,988
LA PAZ,desnutricion global,nutricion normal (n),2006-02-01,2968,2716,1268,1277,4236,3993,8229
LA RIVERA,desnutricion global,nutricion normal (n),2006-02-01,0,1,2,1,2,2,4
LAGUNILLAS,desnutricion global,nutricion normal (n),2006-02-01,38,36,65,54,103,90,193
LAJA,desnutricion global,nutricion normal (n),2006-02-01,99,59,53,50,152,109,261
LAS CARRERAS,desnutricion global,nutricion normal (n),2006-02-01,47,49,42,42,89,91,180
LICOMA PAMPA,desnutricion global,nutricion normal (n),2006-02-01,15,4,10,11,25,15,40
LLALLAGUA,desnutricion global,nutricion normal (n),2006-02-01,190,202,147,129,337,331,668
LLICA,desnutricion global,nutricion normal (n),2006-02-01,13,13,17,13,30,26,56
LORETO,desnutricion global,nutricion normal (n),2006-02-01,21,23,18,27,39,50,89
LURIBAY,desnutricion global,nutricion normal (n),2006-02-01,75,69,67,58,142,127,269
MACHACAMARCA,desnutricion global,nutricion normal (n),2006-02-01,13,16,12,5,25,21,46
MACHARETI,desnutricion global,nutricion normal (n),2006-02-01,73,77,107,114,180,191,371
MAGDALENA,desnutricion global,nutricion normal (n),2006-02-01,57,51,32,31,89,82,171
MAIRANA,desnutricion global,nutricion normal (n),2006-02-01,64,72,52,45,116,117,233
MALLA,desnutricion global,nutricion normal (n),2006-02-01,19,20,27,29,46,49,95
MAPIRI,desnutricion global,nutricion normal (n),2006-02-01,120,106,67,39,187,145,332
MECAPACA,desnutricion global,nutricion normal (n),2006-02-01,69,62,41,38,110,100,210
MINEROS,desnutricion global,nutricion normal (n),2006-02-01,123,96,86,86,209,182,391
MIZQUE,desnutricion global,nutricion normal (n),2006-02-01,172,132,83,93,255,225,480
MOCOMOCO,desnutricion global,nutricion normal (n),2006-02-01,86,89,66,65,152,154,306
MOJINETE,desnutricion global,nutricion normal (n),2006-02-01,8,12,16,4,24,16,40
MOJOCOYA,desnutricion global,nutricion normal (n),2006-02-01,81,58,84,64,165,122,287
MONTEAGUDO,desnutricion global,nutricion normal (n),2006-02-01,171,175,230,166,401,341,742
MONTERO,desnutricion global,nutricion normal (n),2006-02-01,943,785,606,539,1549,1324,2873
MORO MORO,desnutricion global,nutricion normal (n),2006-02-01,22,24,34,27,56,51,107
MOROCHATA,desnutricion global,nutricion normal (n),2006-02-01,85,89,83,85,168,174,342
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,nutricion normal (n),2006-02-01,18,16,27,9,45,25,70
NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,nutricion normal (n),2006-02-01,0,2,1,3,1,5,6
OCURI,desnutricion global,nutricion normal (n),2006-02-01,116,125,99,108,215,233,448
OKINAWA,desnutricion global,nutricion normal (n),2006-02-01,103,114,123,95,226,209,435
OMEREQUE,desnutricion global,nutricion normal (n),2006-02-01,57,59,45,40,102,99,201
ORURO,desnutricion global,nutricion normal (n),2006-02-01,978,901,521,503,1499,1404,2903
PADCAYA,desnutricion global,nutricion normal (n),2006-02-01,92,99,114,101,206,200,406
PADILLA,desnutricion global,nutricion normal (n),2006-02-01,112,102,145,128,257,230,487
PAILON,desnutricion global,nutricion normal (n),2006-02-01,10,252,113,21,123,273,396
PALCA,desnutricion global,nutricion normal (n),2006-02-01,49,56,28,25,77,81,158
PALOS BLANCOS,desnutricion global,nutricion normal (n),2006-02-01,229,216,179,135,408,351,759
PAMPA AULLAGAS,desnutricion global,nutricion normal (n),2006-02-01,10,14,9,12,19,26,45
PAMPA GRANDE,desnutricion global,nutricion normal (n),2006-02-01,44,36,40,31,84,67,151
PAPEL PAMPA,desnutricion global,nutricion normal (n),2006-02-01,24,16,6,6,30,22,52
PASORAPA,desnutricion global,nutricion normal (n),2006-02-01,33,28,56,39,89,67,156
PATACAMAYA,desnutricion global,nutricion normal (n),2006-02-01,187,163,137,84,324,247,571
PAZÑA,desnutricion global,nutricion normal (n),2006-02-01,30,26,22,14,52,40,92
PELECHUCO,desnutricion global,nutricion normal (n),2006-02-01,24,24,30,27,54,51,105
POCOATA,desnutricion global,nutricion normal (n),2006-02-01,100,114,102,97,202,211,413
POCONA,desnutricion global,nutricion normal (n),2006-02-01,61,58,50,39,111,97,208
POJO (CBBA),desnutricion global,nutricion normal (n),2006-02-01,53,79,36,28,89,107,196
POOPO,desnutricion global,nutricion normal (n),2006-02-01,34,23,15,16,49,39,88
PORCO,desnutricion global,nutricion normal (n),2006-02-01,53,42,17,10,70,52,122
POROMA,desnutricion global,nutricion normal (n),2006-02-01,108,109,105,80,213,189,402
PORONGO,desnutricion global,nutricion normal (n),2006-02-01,43,29,19,19,62,48,110
PORTACHUELO,desnutricion global,nutricion normal (n),2006-02-01,179,151,142,129,321,280,601
PORVENIR,desnutricion global,nutricion normal (n),2006-02-01,5,5,4,3,9,8,17
POSTRER VALLE,desnutricion global,nutricion normal (n),2006-02-01,20,15,8,11,28,26,54
POTOSI,desnutricion global,nutricion normal (n),2006-02-01,890,682,313,279,1203,961,2164
PRESTO,desnutricion global,nutricion normal (n),2006-02-01,80,78,118,76,198,154,352
PUCARA,desnutricion global,nutricion normal (n),2006-02-01,18,13,21,13,39,26,65
PUCARANI,desnutricion global,nutricion normal (n),2006-02-01,165,192,107,107,272,299,571
PUERTO ACOSTA,desnutricion global,nutricion normal (n),2006-02-01,117,107,99,97,216,204,420
PUERTO CARABUCO,desnutricion global,nutricion normal (n),2006-02-01,84,72,52,65,136,137,273
PUERTO GONZALO MORENO,desnutricion global,nutricion normal (n),2006-02-01,26,27,17,21,43,48,91
PUERTO PEREZ,desnutricion global,nutricion normal (n),2006-02-01,43,46,48,60,91,106,197
PUERTO QUIJARRO,desnutricion global,nutricion normal (n),2006-02-01,84,64,30,21,114,85,199
PUERTO RICO,desnutricion global,nutricion normal (n),2006-02-01,41,63,36,62,77,125,202
PUERTO SILES,desnutricion global,nutricion normal (n),2006-02-01,18,20,27,41,45,61,106
PUERTO SUAREZ,desnutricion global,nutricion normal (n),2006-02-01,82,63,18,24,100,87,187
PUERTO VILLARROEL,desnutricion global,nutricion normal (n),2006-02-01,287,249,211,183,498,432,930
PUNA,desnutricion global,nutricion normal (n),2006-02-01,141,119,128,105,269,224,493
PUNATA,desnutricion global,nutricion normal (n),2006-02-01,222,221,85,95,307,316,623
QUIABAYA,desnutricion global,nutricion normal (n),2006-02-01,26,28,30,39,56,67,123
QUILLACOLLO,desnutricion global,nutricion normal (n),2006-02-01,529,506,163,186,692,692,1384
QUIME,desnutricion global,nutricion normal (n),2006-02-01,63,66,63,59,126,125,251
QUIRUSILLAS,desnutricion global,nutricion normal (n),2006-02-01,5,10,9,8,14,18,32
RAVELO,desnutricion global,nutricion normal (n),2006-02-01,120,126,128,96,248,222,470
REYES,desnutricion global,nutricion normal (n),2006-02-01,60,73,55,36,115,109,224
RIBERALTA,desnutricion global,nutricion normal (n),2006-02-01,668,540,695,230,1363,770,2133
ROBORE,desnutricion global,nutricion normal (n),2006-02-01,72,78,71,69,143,147,290
RURRENABAQUE,desnutricion global,nutricion normal (n),2006-02-01,103,98,38,33,141,131,272
SABAYA,desnutricion global,nutricion normal (n),2006-02-01,19,12,17,19,36,31,67
SACABA,desnutricion global,nutricion normal (n),2006-02-01,460,380,169,135,629,515,1144
SACABAMBA,desnutricion global,nutricion normal (n),2006-02-01,16,20,9,10,25,30,55
SACACA,desnutricion global,nutricion normal (n),2006-02-01,113,154,126,111,239,265,504
SAIPINA,desnutricion global,nutricion normal (n),2006-02-01,17,22,20,20,37,42,79
SALINAS DE GARCI MENDOZA,desnutricion global,nutricion normal (n),2006-02-01,57,47,59,51,116,98,214
SAMAIPATA,desnutricion global,nutricion normal (n),2006-02-01,75,52,77,36,152,88,240
SAN AGUSTIN,desnutricion global,nutricion normal (n),2006-02-01,10,4,5,6,15,10,25
SAN ANDRES,desnutricion global,nutricion normal (n),2006-02-01,61,72,61,55,122,127,249
SAN ANDRES DE MACHACA,desnutricion global,nutricion normal (n),2006-02-01,16,9,13,2,29,11,40
SAN ANTONIO DE ESMORUCO,desnutricion global,nutricion normal (n),2006-02-01,2,3,6,7,8,10,18
SAN ANTONIO DE LOMERIO,desnutricion global,nutricion normal (n),2006-02-01,46,62,44,42,90,104,194
SAN BENITO,desnutricion global,nutricion normal (n),2006-02-01,53,52,35,22,88,74,162
SAN BORJA,desnutricion global,nutricion normal (n),2006-02-01,316,324,148,126,464,450,914
SAN BUENA VENTURA,desnutricion global,nutricion normal (n),2006-02-01,56,65,44,41,100,106,206
SAN CARLOS,desnutricion global,nutricion normal (n),2006-02-01,172,169,72,70,244,239,483
SAN IGNACIO,desnutricion global,nutricion normal (n),2006-02-01,159,141,126,113,285,254,539
SAN IGNACIO DE VELASCO,desnutricion global,nutricion normal (n),2006-02-01,423,354,271,252,694,606,1300
SAN JAVIER(BNI),desnutricion global,nutricion normal (n),2006-02-01,8,13,9,7,17,20,37
SAN JAVIER(STC),desnutricion global,nutricion normal (n),2006-02-01,2,9,0,0,2,9,11
SAN JOAQUIN,desnutricion global,nutricion normal (n),2006-02-01,29,31,27,33,56,64,120
SAN JOSE DE CHIQUITOS,desnutricion global,nutricion normal (n),2006-02-01,68,59,57,50,125,109,234
SAN JUAN DE YAPACANI,desnutricion global,nutricion normal (n),2006-02-01,111,82,47,50,158,132,290
SAN JULIAN,desnutricion global,nutricion normal (n),2006-02-01,81,72,81,80,162,152,314
SAN LORENZO(PND),desnutricion global,nutricion normal (n),2006-02-01,47,29,27,27,74,56,130
SAN LORENZO(TJA),desnutricion global,nutricion normal (n),2006-02-01,84,76,55,68,139,144,283
SAN LUCAS,desnutricion global,nutricion normal (n),2006-02-01,291,274,278,230,569,504,1073
SAN MATIAS,desnutricion global,nutricion normal (n),2006-02-01,69,72,77,49,146,121,267
