municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
YANACACHI,desnutricion global,nutricion normal (n),2006-06-01,27,25,10,21,37,46,83
YAPACANI,desnutricion global,nutricion normal (n),2006-06-01,357,312,156,118,513,430,943
YOCALLA,desnutricion global,nutricion normal (n),2006-06-01,42,24,52,35,94,59,153
YOTALA,desnutricion global,nutricion normal (n),2006-06-01,86,74,112,113,198,187,385
YUNCHARA,desnutricion global,nutricion normal (n),2006-06-01,49,52,49,52,98,104,202
ZUDAÑEZ,desnutricion global,nutricion normal (n),2006-06-01,78,78,116,90,194,168,362
ACACIO,desnutricion global,nutricion normal (n),2006-07-01,48,52,49,47,97,99,196
ACHACACHI,desnutricion global,nutricion normal (n),2006-07-01,382,336,244,247,626,583,1209
ACHOCALLA,desnutricion global,nutricion normal (n),2006-07-01,46,38,15,10,61,48,109
AIQUILE,desnutricion global,nutricion normal (n),2006-07-01,87,79,58,51,145,130,275
ALALAY,desnutricion global,nutricion normal (n),2006-07-01,10,6,5,4,15,10,25
ALCALA,desnutricion global,nutricion normal (n),2006-07-01,36,39,45,45,81,84,165
ANCORAIMES,desnutricion global,nutricion normal (n),2006-07-01,68,73,84,89,152,162,314
ANDAMARCA,desnutricion global,nutricion normal (n),2006-07-01,16,24,35,38,51,62,113
ANTEQUERA,desnutricion global,nutricion normal (n),2006-07-01,30,24,6,5,36,29,65
ANZALDO,desnutricion global,nutricion normal (n),2006-07-01,35,34,28,19,63,53,116
APOLO,desnutricion global,nutricion normal (n),2006-07-01,89,95,69,58,158,153,311
ARAMPAMPA,desnutricion global,nutricion normal (n),2006-07-01,38,41,39,52,77,93,170
ARANI,desnutricion global,nutricion normal (n),2006-07-01,48,33,22,21,70,54,124
ARBIETO,desnutricion global,nutricion normal (n),2006-07-01,26,12,1,4,27,16,43
ARQUE,desnutricion global,nutricion normal (n),2006-07-01,64,53,42,37,106,90,196
ATOCHA,desnutricion global,nutricion normal (n),2006-07-01,79,72,68,61,147,133,280
AUCAPATA,desnutricion global,nutricion normal (n),2006-07-01,25,22,15,11,40,33,73
AYATA,desnutricion global,nutricion normal (n),2006-07-01,59,49,32,26,91,75,166
AYO AYO,desnutricion global,nutricion normal (n),2006-07-01,17,29,7,9,24,38,62
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,nutricion normal (n),2006-07-01,135,113,99,50,234,163,397
AZURDUY,desnutricion global,nutricion normal (n),2006-07-01,210,145,206,151,416,296,712
BATALLAS,desnutricion global,nutricion normal (n),2006-07-01,106,108,58,51,164,159,323
BAURES,desnutricion global,nutricion normal (n),2006-07-01,57,61,63,72,120,133,253
BELEN DE ANDAMARCA,desnutricion global,nutricion normal (n),2006-07-01,0,21,0,0,0,21,21
BELEN DE URMIRI,desnutricion global,nutricion normal (n),2006-07-01,9,5,5,4,14,9,23
BELLA FLOR,desnutricion global,nutricion normal (n),2006-07-01,28,42,35,46,63,88,151
BERMEJO,desnutricion global,nutricion normal (n),2006-07-01,63,56,52,56,115,112,227
BETANZOS,desnutricion global,nutricion normal (n),2006-07-01,189,196,243,211,432,407,839
BOLIVAR,desnutricion global,nutricion normal (n),2006-07-01,52,44,45,45,97,89,186
BOLPEBRA,desnutricion global,nutricion normal (n),2006-07-01,17,14,17,16,34,30,64
BOYUIBE,desnutricion global,nutricion normal (n),2006-07-01,23,19,16,17,39,36,75
BUENA VISTA,desnutricion global,nutricion normal (n),2006-07-01,147,121,121,128,268,249,517
CABEZAS,desnutricion global,nutricion normal (n),2006-07-01,80,98,77,53,157,151,308
CAIROMA,desnutricion global,nutricion normal (n),2006-07-01,106,81,64,56,170,137,307
"CAIZA ""D""",desnutricion global,nutricion normal (n),2006-07-01,58,53,63,71,121,124,245
CAJUATA,desnutricion global,nutricion normal (n),2006-07-01,84,75,44,51,128,126,254
CALACOTO,desnutricion global,nutricion normal (n),2006-07-01,54,40,37,25,91,65,156
CALAMARCA,desnutricion global,nutricion normal (n),2006-07-01,93,130,75,59,168,189,357
CAMARGO,desnutricion global,nutricion normal (n),2006-07-01,164,164,130,103,294,267,561
CAMATAQUI (C. VILLA ABECIA),desnutricion global,nutricion normal (n),2006-07-01,27,16,18,12,45,28,73
CAMIRI,desnutricion global,nutricion normal (n),2006-07-01,229,226,197,192,426,418,844
CAPINOTA,desnutricion global,nutricion normal (n),2006-07-01,49,51,32,31,81,82,163
CAQUIAVIRI,desnutricion global,nutricion normal (n),2006-07-01,32,36,9,9,41,45,86
CARACOLLO,desnutricion global,nutricion normal (n),2006-07-01,69,64,20,20,89,84,173
CARANAVI,desnutricion global,nutricion normal (n),2006-07-01,424,363,215,216,639,579,1218
CARANGAS,desnutricion global,nutricion normal (n),2006-07-01,4,3,0,0,4,3,7
CARAPARI,desnutricion global,nutricion normal (n),2006-07-01,69,74,77,84,146,158,304
CARIPUYO,desnutricion global,nutricion normal (n),2006-07-01,96,69,97,103,193,172,365
CARMEN RIVERO TORREZ,desnutricion global,nutricion normal (n),2006-07-01,37,20,20,38,57,58,115
CATACORA,desnutricion global,nutricion normal (n),2006-07-01,7,8,10,9,17,17,34
CHACARILLA,desnutricion global,nutricion normal (n),2006-07-01,7,10,7,12,14,22,36
CHALLAPATA,desnutricion global,nutricion normal (n),2006-07-01,108,93,95,81,203,174,377
CHAQUI,desnutricion global,nutricion normal (n),2006-07-01,46,59,40,40,86,99,185
CHARAGUA,desnutricion global,nutricion normal (n),2006-07-01,250,182,179,156,429,338,767
CHARAÑA,desnutricion global,nutricion normal (n),2006-07-01,14,17,19,17,33,34,67
CHAYANTA,desnutricion global,nutricion normal (n),2006-07-01,95,77,80,85,175,162,337
CHIMORE,desnutricion global,nutricion normal (n),2006-07-01,26,30,54,38,80,68,148
CHIPAYA,desnutricion global,nutricion normal (n),2006-07-01,7,9,9,3,16,12,28
CHOQUE COTA,desnutricion global,nutricion normal (n),2006-07-01,9,4,9,7,18,11,29
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,nutricion normal (n),2006-07-01,52,53,17,24,69,77,146
CHUMA,desnutricion global,nutricion normal (n),2006-07-01,64,61,32,48,96,109,205
CLIZA,desnutricion global,nutricion normal (n),2006-07-01,92,83,27,29,119,112,231
COBIJA,desnutricion global,nutricion normal (n),2006-07-01,248,226,149,152,397,378,775
COCHABAMBA,desnutricion global,nutricion normal (n),2006-07-01,1465,1285,737,631,2202,1916,4118
COIPASA,desnutricion global,nutricion normal (n),2006-07-01,2,4,4,1,6,5,11
COLCAPIRHUA,desnutricion global,nutricion normal (n),2006-07-01,233,211,100,93,333,304,637
"COLCHA ""K""",desnutricion global,nutricion normal (n),2006-07-01,78,72,47,46,125,118,243
COLLANA,desnutricion global,nutricion normal (n),2006-07-01,12,4,4,1,16,5,21
COLOMI,desnutricion global,nutricion normal (n),2006-07-01,123,145,68,65,191,210,401
COLPA BELGICA,desnutricion global,nutricion normal (n),2006-07-01,53,41,15,19,68,60,128
COLQUECHACA,desnutricion global,nutricion normal (n),2006-07-01,113,98,33,29,146,127,273
COLQUENCHA,desnutricion global,nutricion normal (n),2006-07-01,40,40,27,27,67,67,134
COLQUIRI,desnutricion global,nutricion normal (n),2006-07-01,106,101,72,101,178,202,380
COMANCHE,desnutricion global,nutricion normal (n),2006-07-01,20,14,8,5,28,19,47
COMARAPA,desnutricion global,nutricion normal (n),2006-07-01,77,72,52,56,129,128,257
COMBAYA,desnutricion global,nutricion normal (n),2006-07-01,12,16,20,18,32,34,66
CONCEPCION,desnutricion global,nutricion normal (n),2006-07-01,49,38,14,13,63,51,114
COPACABANA,desnutricion global,nutricion normal (n),2006-07-01,76,80,85,64,161,144,305
CORIPATA,desnutricion global,nutricion normal (n),2006-07-01,90,87,69,53,159,140,299
CORO CORO,desnutricion global,nutricion normal (n),2006-07-01,41,46,42,31,83,77,160
COROICO,desnutricion global,nutricion normal (n),2006-07-01,68,63,62,44,130,107,237
CORQUE,desnutricion global,nutricion normal (n),2006-07-01,24,27,17,18,41,45,86
COTAGAITA,desnutricion global,nutricion normal (n),2006-07-01,149,163,95,81,244,244,488
COTOCA,desnutricion global,nutricion normal (n),2006-07-01,274,239,96,89,370,328,698
CUATRO CAÑADAS,desnutricion global,nutricion normal (n),2006-07-01,37,29,54,28,91,57,148
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,nutricion normal (n),2006-07-01,9,2,9,9,18,11,29
CUEVO,desnutricion global,nutricion normal (n),2006-07-01,30,57,39,47,69,104,173
CULPINA,desnutricion global,nutricion normal (n),2006-07-01,148,184,198,173,346,357,703
CURAHUARA DE CARANGAS,desnutricion global,nutricion normal (n),2006-07-01,16,18,15,15,31,33,64
CURVA,desnutricion global,nutricion normal (n),2006-07-01,10,13,12,11,22,24,46
DESAGUADERO,desnutricion global,nutricion normal (n),2006-07-01,22,14,6,4,28,18,46
EL ALTO,desnutricion global,nutricion normal (n),2006-07-01,3076,2829,1309,1137,4385,3966,8351
EL CHORO,desnutricion global,nutricion normal (n),2006-07-01,11,12,12,5,23,17,40
EL PUENTE(STC),desnutricion global,nutricion normal (n),2006-07-01,145,154,114,128,259,282,541
EL PUENTE(TJA),desnutricion global,nutricion normal (n),2006-07-01,61,53,90,71,151,124,275
EL TORNO,desnutricion global,nutricion normal (n),2006-07-01,197,154,85,83,282,237,519
EL VILLAR,desnutricion global,nutricion normal (n),2006-07-01,83,80,68,65,151,145,296
ENTRE RIOS,desnutricion global,nutricion normal (n),2006-07-01,166,147,153,133,319,280,599
ENTRE RIOS,desnutricion global,nutricion normal (n),2006-07-01,117,98,74,69,191,167,358
ESCARA,desnutricion global,nutricion normal (n),2006-07-01,0,0,3,1,3,1,4
ESMERALDA,desnutricion global,nutricion normal (n),2006-07-01,0,1,1,0,1,1,2
EUCALIPTUS,desnutricion global,nutricion normal (n),2006-07-01,22,24,37,31,59,55,114
EUREKA (SANTOS MERCADO),desnutricion global,nutricion normal (n),2006-07-01,16,14,17,15,33,29,62
EXALTACION,desnutricion global,nutricion normal (n),2006-07-01,11,8,16,12,27,20,47
FERNANDEZ ALONSO,desnutricion global,nutricion normal (n),2006-07-01,135,126,112,116,247,242,489
FILADELFIA,desnutricion global,nutricion normal (n),2006-07-01,23,25,21,35,44,60,104
GENERAL SAAVEDRA,desnutricion global,nutricion normal (n),2006-07-01,120,98,104,103,224,201,425
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,nutricion normal (n),2006-07-01,44,55,65,53,109,108,217
GUANAY,desnutricion global,nutricion normal (n),2006-07-01,83,73,74,60,157,133,290
GUAQUI,desnutricion global,nutricion normal (n),2006-07-01,20,27,13,15,33,42,75
GUAYARAMERIN,desnutricion global,nutricion normal (n),2006-07-01,280,227,121,142,401,369,770
GUTIERREZ,desnutricion global,nutricion normal (n),2006-07-01,105,102,134,145,239,247,486
HUACARETA,desnutricion global,nutricion normal (n),2006-07-01,78,77,86,84,164,161,325
HUACAYA (VILLA DE HUACAYA),desnutricion global,nutricion normal (n),2006-07-01,35,31,41,45,76,76,152
HUACHACALLA,desnutricion global,nutricion normal (n),2006-07-01,3,7,9,3,12,10,22
HUANUNI,desnutricion global,nutricion normal (n),2006-07-01,109,102,40,52,149,154,303
HUARACAJE,desnutricion global,nutricion normal (n),2006-07-01,21,23,15,20,36,43,79
HUAYLLAMARCA,desnutricion global,nutricion normal (n),2006-07-01,19,32,9,11,28,43,71
ICHOCA,desnutricion global,nutricion normal (n),2006-07-01,32,31,35,33,67,64,131
ICLA,desnutricion global,nutricion normal (n),2006-07-01,106,133,171,156,277,289,566
INCAHUASI,desnutricion global,nutricion normal (n),2006-07-01,145,162,113,81,258,243,501
INQUISIVI,desnutricion global,nutricion normal (n),2006-07-01,100,104,77,70,177,174,351
IRUPANA (VILLA DE LANZA),desnutricion global,nutricion normal (n),2006-07-01,121,90,109,88,230,178,408
IXIAMAS,desnutricion global,nutricion normal (n),2006-07-01,78,86,63,48,141,134,275
JESUS DE MACHACA,desnutricion global,nutricion normal (n),2006-07-01,48,58,28,30,76,88,164
LA ASUNTA,desnutricion global,nutricion normal (n),2006-07-01,178,139,44,40,222,179,401
LA GUARDIA,desnutricion global,nutricion normal (n),2006-07-01,393,350,174,149,567,499,1066
LA PAZ,desnutricion global,nutricion normal (n),2006-07-01,2654,2502,1188,1125,3842,3627,7469
LA RIVERA,desnutricion global,nutricion normal (n),2006-07-01,1,3,0,5,1,8,9
LAGUNILLAS,desnutricion global,nutricion normal (n),2006-07-01,74,52,67,83,141,135,276
LAJA,desnutricion global,nutricion normal (n),2006-07-01,122,97,38,44,160,141,301
LAS CARRERAS,desnutricion global,nutricion normal (n),2006-07-01,35,36,42,40,77,76,153
LICOMA PAMPA,desnutricion global,nutricion normal (n),2006-07-01,22,15,3,8,25,23,48
LLALLAGUA,desnutricion global,nutricion normal (n),2006-07-01,370,302,400,319,770,621,1391
LLICA,desnutricion global,nutricion normal (n),2006-07-01,41,30,30,21,71,51,122
LORETO,desnutricion global,nutricion normal (n),2006-07-01,17,17,19,21,36,38,74
LURIBAY,desnutricion global,nutricion normal (n),2006-07-01,119,80,68,75,187,155,342
MACHACAMARCA,desnutricion global,nutricion normal (n),2006-07-01,18,23,9,6,27,29,56
MACHARETI,desnutricion global,nutricion normal (n),2006-07-01,88,79,108,130,196,209,405
MAGDALENA,desnutricion global,nutricion normal (n),2006-07-01,101,74,93,79,194,153,347
MAIRANA,desnutricion global,nutricion normal (n),2006-07-01,60,67,22,19,82,86,168
MALLA,desnutricion global,nutricion normal (n),2006-07-01,16,12,25,31,41,43,84
MAPIRI,desnutricion global,nutricion normal (n),2006-07-01,115,128,52,45,167,173,340
MECAPACA,desnutricion global,nutricion normal (n),2006-07-01,86,55,25,34,111,89,200
MINEROS,desnutricion global,nutricion normal (n),2006-07-01,111,126,84,69,195,195,390
MIZQUE,desnutricion global,nutricion normal (n),2006-07-01,148,148,99,116,247,264,511
MOCOMOCO,desnutricion global,nutricion normal (n),2006-07-01,84,88,33,33,117,121,238
MOJINETE,desnutricion global,nutricion normal (n),2006-07-01,8,6,3,3,11,9,20
MOJOCOYA,desnutricion global,nutricion normal (n),2006-07-01,75,67,87,71,162,138,300
MONTEAGUDO,desnutricion global,nutricion normal (n),2006-07-01,177,172,224,182,401,354,755
MONTERO,desnutricion global,nutricion normal (n),2006-07-01,922,871,642,633,1564,1504,3068
MORO MORO,desnutricion global,nutricion normal (n),2006-07-01,12,10,9,9,21,19,40
MOROCHATA,desnutricion global,nutricion normal (n),2006-07-01,122,106,94,74,216,180,396
NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,nutricion normal (n),2006-07-01,17,10,9,14,26,24,50
OCURI,desnutricion global,nutricion normal (n),2006-07-01,136,121,102,119,238,240,478
OKINAWA,desnutricion global,nutricion normal (n),2006-07-01,150,141,83,99,233,240,473
OMEREQUE,desnutricion global,nutricion normal (n),2006-07-01,30,36,18,16,48,52,100
ORURO,desnutricion global,nutricion normal (n),2006-07-01,1126,983,504,438,1630,1421,3051
PADCAYA,desnutricion global,nutricion normal (n),2006-07-01,115,103,117,136,232,239,471
PADILLA,desnutricion global,nutricion normal (n),2006-07-01,147,124,193,167,340,291,631
PALCA,desnutricion global,nutricion normal (n),2006-07-01,64,62,19,32,83,94,177
PALOS BLANCOS,desnutricion global,nutricion normal (n),2006-07-01,159,134,108,100,267,234,501
PAMPA AULLAGAS,desnutricion global,nutricion normal (n),2006-07-01,10,16,8,13,18,29,47
PAMPA GRANDE,desnutricion global,nutricion normal (n),2006-07-01,50,57,43,50,93,107,200
PAPEL PAMPA,desnutricion global,nutricion normal (n),2006-07-01,28,20,6,14,34,34,68
PASORAPA,desnutricion global,nutricion normal (n),2006-07-01,29,30,53,42,82,72,154
PATACAMAYA,desnutricion global,nutricion normal (n),2006-07-01,199,186,98,59,297,245,542
PAZÑA,desnutricion global,nutricion normal (n),2006-07-01,21,29,23,18,44,47,91
PELECHUCO,desnutricion global,nutricion normal (n),2006-07-01,24,19,21,13,45,32,77
POCOATA,desnutricion global,nutricion normal (n),2006-07-01,146,127,104,84,250,211,461
POCONA,desnutricion global,nutricion normal (n),2006-07-01,80,64,53,47,133,111,244
POJO (CBBA),desnutricion global,nutricion normal (n),2006-07-01,93,84,64,58,157,142,299
POOPO,desnutricion global,nutricion normal (n),2006-07-01,44,39,38,41,82,80,162
PORCO,desnutricion global,nutricion normal (n),2006-07-01,38,42,14,6,52,48,100
POROMA,desnutricion global,nutricion normal (n),2006-07-01,159,131,119,100,278,231,509
PORONGO,desnutricion global,nutricion normal (n),2006-07-01,49,30,26,28,75,58,133
PORTACHUELO,desnutricion global,nutricion normal (n),2006-07-01,162,131,93,103,255,234,489
PORVENIR,desnutricion global,nutricion normal (n),2006-07-01,41,46,29,29,70,75,145
POSTRER VALLE,desnutricion global,nutricion normal (n),2006-07-01,16,16,13,21,29,37,66
POTOSI,desnutricion global,nutricion normal (n),2006-07-01,792,611,314,283,1106,894,2000
PRESTO,desnutricion global,nutricion normal (n),2006-07-01,55,56,85,59,140,115,255
PUCARA,desnutricion global,nutricion normal (n),2006-07-01,8,5,0,0,8,5,13
PUCARANI,desnutricion global,nutricion normal (n),2006-07-01,154,148,55,55,209,203,412
PUERTO ACOSTA,desnutricion global,nutricion normal (n),2006-07-01,92,97,73,54,165,151,316
PUERTO CARABUCO,desnutricion global,nutricion normal (n),2006-07-01,91,76,81,74,172,150,322
PUERTO GONZALO MORENO,desnutricion global,nutricion normal (n),2006-07-01,33,24,15,14,48,38,86
PUERTO PEREZ,desnutricion global,nutricion normal (n),2006-07-01,61,46,44,44,105,90,195
PUERTO QUIJARRO,desnutricion global,nutricion normal (n),2006-07-01,65,83,23,16,88,99,187
PUERTO RICO,desnutricion global,nutricion normal (n),2006-07-01,52,37,28,43,80,80,160
PUERTO SILES,desnutricion global,nutricion normal (n),2006-07-01,25,18,27,32,52,50,102
PUERTO SUAREZ,desnutricion global,nutricion normal (n),2006-07-01,78,72,25,35,103,107,210
PUERTO VILLARROEL,desnutricion global,nutricion normal (n),2006-07-01,157,122,100,100,257,222,479
PUNA,desnutricion global,nutricion normal (n),2006-07-01,226,176,235,157,461,333,794
PUNATA,desnutricion global,nutricion normal (n),2006-07-01,198,188,107,109,305,297,602
QUIABAYA,desnutricion global,nutricion normal (n),2006-07-01,21,17,12,14,33,31,64
QUILLACOLLO,desnutricion global,nutricion normal (n),2006-07-01,498,546,242,123,740,669,1409
QUIME,desnutricion global,nutricion normal (n),2006-07-01,72,65,60,86,132,151,283
QUIRUSILLAS,desnutricion global,nutricion normal (n),2006-07-01,29,8,24,15,53,23,76
RAVELO,desnutricion global,nutricion normal (n),2006-07-01,135,140,140,150,275,290,565
REYES,desnutricion global,nutricion normal (n),2006-07-01,76,96,51,40,127,136,263
RIBERALTA,desnutricion global,nutricion normal (n),2006-07-01,867,734,289,254,1156,988,2144
RURRENABAQUE,desnutricion global,nutricion normal (n),2006-07-01,79,71,22,33,101,104,205
SABAYA,desnutricion global,nutricion normal (n),2006-07-01,19,15,13,8,32,23,55
SACABA,desnutricion global,nutricion normal (n),2006-07-01,558,412,192,182,750,594,1344
SACABAMBA,desnutricion global,nutricion normal (n),2006-07-01,7,6,7,30,14,36,50
SACACA,desnutricion global,nutricion normal (n),2006-07-01,132,111,160,127,292,238,530
SAIPINA,desnutricion global,nutricion normal (n),2006-07-01,32,34,38,36,70,70,140
SALINAS DE GARCI MENDOZA,desnutricion global,nutricion normal (n),2006-07-01,64,41,60,62,124,103,227
SAMAIPATA,desnutricion global,nutricion normal (n),2006-07-01,53,51,32,24,85,75,160
SAN AGUSTIN,desnutricion global,nutricion normal (n),2006-07-01,14,12,10,14,24,26,50
SAN ANDRES,desnutricion global,nutricion normal (n),2006-07-01,53,65,44,30,97,95,192
SAN ANDRES DE MACHACA,desnutricion global,nutricion normal (n),2006-07-01,33,24,23,27,56,51,107
SAN ANTONIO DE ESMORUCO,desnutricion global,nutricion normal (n),2006-07-01,7,8,7,7,14,15,29
SAN ANTONIO DE LOMERIO,desnutricion global,nutricion normal (n),2006-07-01,109,86,83,62,192,148,340
SAN BENITO,desnutricion global,nutricion normal (n),2006-07-01,74,61,16,23,90,84,174
SAN BORJA,desnutricion global,nutricion normal (n),2006-07-01,344,336,137,123,481,459,940
SAN BUENA VENTURA,desnutricion global,nutricion normal (n),2006-07-01,69,62,40,36,109,98,207
SAN CARLOS,desnutricion global,nutricion normal (n),2006-07-01,148,180,68,85,216,265,481
SAN IGNACIO,desnutricion global,nutricion normal (n),2006-07-01,183,155,125,136,308,291,599
SAN IGNACIO DE VELASCO,desnutricion global,nutricion normal (n),2006-07-01,318,277,197,191,515,468,983
SAN JAVIER(BNI),desnutricion global,nutricion normal (n),2006-07-01,9,19,28,28,37,47,84
SAN JOAQUIN,desnutricion global,nutricion normal (n),2006-07-01,12,16,22,24,34,40,74
SAN JUAN DE YAPACANI,desnutricion global,nutricion normal (n),2006-07-01,73,72,46,38,119,110,229
SAN JULIAN,desnutricion global,nutricion normal (n),2006-07-01,125,106,137,130,262,236,498
SAN LORENZO(TJA),desnutricion global,nutricion normal (n),2006-07-01,120,99,92,91,212,190,402
SAN LUCAS,desnutricion global,nutricion normal (n),2006-07-01,327,301,283,321,610,622,1232
SAN MATIAS,desnutricion global,nutricion normal (n),2006-07-01,100,103,58,56,158,159,317
SAN MIGUEL DE VELASCO,desnutricion global,nutricion normal (n),2006-07-01,91,80,41,29,132,109,241
SAN PABLO DE LIPEZ,desnutricion global,nutricion normal (n),2006-07-01,14,9,9,13,23,22,45
SAN PEDRO,desnutricion global,nutricion normal (n),2006-07-01,143,128,88,85,231,213,444
SAN PEDRO DE BUENA VISTA,desnutricion global,nutricion normal (n),2006-07-01,91,98,67,56,158,154,312
SAN PEDRO DE CURAHUARA,desnutricion global,nutricion normal (n),2006-07-01,25,39,37,47,62,86,148
SAN PEDRO DE QUEMES,desnutricion global,nutricion normal (n),2006-07-01,4,9,8,8,12,17,29
SAN PEDRO DE TIQUINA,desnutricion global,nutricion normal (n),2006-07-01,21,31,33,24,54,55,109
SAN PEDRO(PND),desnutricion global,nutricion normal (n),2006-07-01,7,6,8,8,15,14,29
SAN RAFAEL,desnutricion global,nutricion normal (n),2006-07-01,43,59,42,39,85,98,183
SAN RAMON,desnutricion global,nutricion normal (n),2006-07-01,35,37,26,16,61,53,114
SANTA ANA,desnutricion global,nutricion normal (n),2006-07-01,105,110,58,58,163,168,331
SANTA CRUZ DE LA SIERRA,desnutricion global,nutricion normal (n),2006-07-01,4855,4234,2208,1974,7063,6208,13271
SANTA ROSA,desnutricion global,nutricion normal (n),2006-07-01,36,30,19,7,55,37,92
SANTA ROSA DEL SARA,desnutricion global,nutricion normal (n),2006-07-01,105,102,92,64,197,166,363
SANTIAGO DE CALLAPA,desnutricion global,nutricion normal (n),2006-07-01,6,16,10,15,16,31,47
SANTIAGO DE HUARI,desnutricion global,nutricion normal (n),2006-07-01,33,24,33,26,66,50,116
SANTIAGO DE MACHACA,desnutricion global,nutricion normal (n),2006-07-01,26,15,7,5,33,20,53
SANTIVAÑES,desnutricion global,nutricion normal (n),2006-07-01,38,29,14,16,52,45,97
SANTUARIO DE QUILLACAS,desnutricion global,nutricion normal (n),2006-07-01,12,14,28,17,40,31,71
SAPAHAQUI,desnutricion global,nutricion normal (n),2006-07-01,52,50,53,41,105,91,196
SICA SICA (VILLA AROMA),desnutricion global,nutricion normal (n),2006-07-01,126,93,69,88,195,181,376
SICAYA,desnutricion global,nutricion normal (n),2006-07-01,15,22,7,1,22,23,45
SIPE SIPE,desnutricion global,nutricion normal (n),2006-07-01,251,199,128,124,379,323,702
SOPACHUY,desnutricion global,nutricion normal (n),2006-07-01,116,85,100,91,216,176,392
SORACACHI,desnutricion global,nutricion normal (n),2006-07-01,29,47,31,12,60,59,119
SORATA,desnutricion global,nutricion normal (n),2006-07-01,122,106,92,101,214,207,421
SUCRE,desnutricion global,nutricion normal (n),2006-07-01,1143,1086,779,776,1922,1862,3784
TACACHI,desnutricion global,nutricion normal (n),2006-07-01,5,5,0,0,5,5,10
TACACOMA,desnutricion global,nutricion normal (n),2006-07-01,53,34,34,38,87,72,159
TACOBAMBA,desnutricion global,nutricion normal (n),2006-07-01,69,67,36,31,105,98,203
TACOPAYA,desnutricion global,nutricion normal (n),2006-07-01,74,64,61,51,135,115,250
TAHUA,desnutricion global,nutricion normal (n),2006-07-01,5,2,0,3,5,5,10
TAPACARI,desnutricion global,nutricion normal (n),2006-07-01,167,171,145,151,312,322,634
TARABUCO,desnutricion global,nutricion normal (n),2006-07-01,155,173,245,233,400,406,806
TARACO,desnutricion global,nutricion normal (n),2006-07-01,17,13,20,8,37,21,58
TARATA,desnutricion global,nutricion normal (n),2006-07-01,38,51,21,13,59,64,123
TARIJA,desnutricion global,nutricion normal (n),2006-07-01,918,863,461,524,1379,1387,2766
TARVITA,desnutricion global,nutricion normal (n),2006-07-01,229,221,281,259,510,480,990
TEOPONTE,desnutricion global,nutricion normal (n),2006-07-01,64,68,58,40,122,108,230
TIAWANACU,desnutricion global,nutricion normal (n),2006-07-01,67,67,53,40,120,107,227
TINGUIPAYA,desnutricion global,nutricion normal (n),2006-07-01,104,94,80,79,184,173,357
