municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
SAN BENITO,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,2,1,0,1,2,2,4
SAN IGNACIO,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,6,3,1,0,7,3,10
SAN JAVIER(BNI),desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,1,0,0,1,1,1,2
SAN LUCAS,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,1,0,0,2,1,2,3
SANTA ANA,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,0,2,0,1,0,3,3
SANTA ROSA,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,1,1,3,6,4,7,11
SORACACHI,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,3,2,1,6,4,8,12
SUCRE,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,0,0,0,2,0,2,2
TAPACARI,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,1,9,3,4,4,13,17
TOCO,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,0,0,1,3,1,3,4
TOLEDO,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,1,12,1,1,2,13,15
TORO TORO,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,39,33,50,55,89,88,177
TOTORA(ORR),desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,2,2,1,5,3,7,10
TRINIDAD,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,23,18,5,13,28,31,59
TURCO,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,9,3,12,5,21,8,29
VILLA TUNARI,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,1,0,0,0,1,0,1
YACUIBA,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,2,3,5,3,7,6,13
YOTALA,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,33,23,53,50,86,73,159
YUNCHARA,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,0,0,1,0,1,0,1
ZUDAÑEZ,desnutricion global - cronica,cronica talla baja (m + g),2007-09-01,2,2,2,3,4,5,9
ACHOCALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,7,4,2,5,9,9,18
ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,12,8,19,24,31,32,63
ARBIETO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,1,2,1,2,2,4
BELEN DE ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,1,0,1,1,2,3
BETANZOS,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,7,5,18,8,25,13,38
CABEZAS,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,0,0,0,1,0,1
CAPINOTA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,2,0,0,0,2,2
CARACOLLO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,2,2,0,1,2,3,5
CHALLAPATA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,57,54,55,73,112,127,239
COLQUIRI,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,38,16,44,45,82,61,143
CORQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,8,12,6,11,14,23,37
COTAGAITA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,8,12,13,15,21,27,48
COTOCA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,7,6,7,6,14,12,26
CURAHUARA DE CARANGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,8,7,11,10,19,17,36
EL CHORO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,2,2,1,2,3,5
EL TORNO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,4,5,3,7,7,12,19
EUCALIPTUS,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,13,13,23,16,36,29,65
EXALTACION,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,5,1,1,0,6,1,7
HUACHACALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,5,3,3,4,8,7,15
HUANUNI,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,28,26,16,18,44,44,88
HUAYLLAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,0,1,1,1,1,2
INQUISIVI,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,17,6,15,15,32,21,53
LA GUARDIA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,34,31,9,12,43,43,86
LA RIVERA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,1,0,0,0,1,1
LORETO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,0,2,2,2,2,4
MACHACAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,0,0,2,1,2,3
MECAPACA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,0,0,1,0,1,1
ORURO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,121,82,65,52,186,134,320
PAMPA AULLAGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,18,11,7,13,25,24,49
PAZÑA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,2,2,1,0,3,2,5
POOPO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,2,0,1,0,3,3
PORCO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,0,1,1,1,1,2
POTOSI,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,0,1,0,2,0,2
PRESTO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,6,2,4,2,10,4,14
PUERTO VILLARROEL,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,1,0,3,0,4,4
RIBERALTA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,35,33,20,22,55,55,110
ROBORE,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,0,0,1,0,1,1
RURRENABAQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,0,1,0,1,0,1
SACACA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,13,10,15,17,28,27,55
SALINAS DE GARCI MENDOZA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,10,5,13,8,23,13,36
SAN ANDRES,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,1,2,0,3,1,4
SAN BENITO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,2,0,0,0,2,2
SAN IGNACIO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,2,6,5,3,7,9,16
SAN LUCAS,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,2,1,2,2,4,6
SAN MATIAS,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,0,0,1,0,1,1
SANTA ANA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,4,4,2,4,6,8,14
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,3,0,0,0,3,0,3
SANTA ROSA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,3,2,0,1,3,3,6
SANTIAGO DE HUARI,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,4,1,4,2,8,3,11
SORACACHI,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,6,6,15,11,21,17,38
TARATA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,1,1,2,2,3,5
TOCO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,2,2,2,2,4,6
TOLATA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,1,0,0,0,1,1
TOLEDO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,7,4,2,0,9,4,13
TORO TORO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,38,27,26,35,64,62,126
TOTORA(CBBA),desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,1,0,0,0,1,0,1
TRINIDAD,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,18,23,12,4,30,27,57
TURCO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,12,5,5,8,17,13,30
VILA VILA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,7,1,1,2,8,3,11
VILLA RIVERO,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,0,1,0,0,0,1,1
YACUIBA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,4,5,4,4,8,9,17
YOTALA,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,27,20,58,60,85,80,165
ZUDAÑEZ,desnutricion global - cronica,cronica talla baja (m + g),2007-10-01,2,0,5,5,7,5,12
ACHOCALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,0,0,2,1,2,3
ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,20,11,28,32,48,43,91
ANZALDO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,3,0,1,1,4,1,5
BETANZOS,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,10,8,3,4,13,12,25
CAPINOTA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,3,0,0,1,3,4
CHALLAPATA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,36,40,33,52,69,92,161
COLQUIRI,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,15,13,20,26,35,39,74
CORQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,9,13,16,16,25,29,54
COTAGAITA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,4,3,10,8,14,11,25
COTOCA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,6,10,4,10,10,20,30
CURAHUARA DE CARANGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,21,19,10,12,31,31,62
EL CHORO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,3,2,5,2,8,4,12
EL TORNO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,10,4,10,10,20,14,34
ENTRE RIOS,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,0,1,0,1,0,1
EUCALIPTUS,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,6,1,12,7,18,8,26
EXALTACION,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,0,1,0,1,0,1
HUACHACALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,3,2,6,8,9,10,19
HUANUNI,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,27,14,12,14,39,28,67
HUAYLLAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,0,1,0,1,0,1
INQUISIVI,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,23,6,14,10,37,16,53
LA GUARDIA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,23,9,20,13,43,22,65
LORETO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,0,1,1,1,1,2
ORURO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,95,51,44,37,139,88,227
PADCAYA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,1,0,0,1,1,2
PAMPA AULLAGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,4,6,4,4,8,10,18
PAZÑA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,7,4,4,0,11,4,15
POOPO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,0,1,0,3,0,3
PRESTO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,5,3,2,2,7,5,12
PUERTO VILLARROEL,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,0,0,1,0,1,1
REYES,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,0,1,0,2,2
RIBERALTA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,37,24,15,15,52,39,91
RURRENABAQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,1,0,1,1,2
SACACA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,7,7,5,7,12,14,26
SALINAS DE GARCI MENDOZA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,11,4,13,9,24,13,37
SAN IGNACIO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,1,0,5,1,6,7
SAN MATIAS,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,2,4,1,5,3,8
SANTA ANA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,7,5,3,1,10,6,16
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,0,0,0,1,0,1
SANTA ROSA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,1,0,0,2,1,3
SORACACHI,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,1,1,1,3,2,5
SUCRE,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,0,1,0,2,2
TACOPAYA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,5,10,14,12,19,22,41
TARATA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,2,0,1,0,3,3
TOCO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,0,0,0,1,0,1
TOLATA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,1,0,0,0,1,1
TOLEDO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,1,1,5,2,6,3,9
TORO TORO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,10,12,11,11,21,23,44
TRINIDAD,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,5,7,0,3,5,10,15
TURCO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,7,3,1,5,8,8,16
VILLA RIVERO,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,0,2,1,0,1,2,3
YACUIBA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,1,0,2,2,3,5
YOTALA,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,35,20,48,49,83,69,152
ZUDAÑEZ,desnutricion global - cronica,cronica talla baja (m + g),2007-11-01,2,1,2,4,4,5,9
ACHOCALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,2,0,1,3,3,6
ALALAY,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,1,0,0,1,1,2
ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,12,7,6,2,18,9,27
ASCENCION DE GUARAYOS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,29,20,26,31,55,51,106
BELEN DE ANDAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,1,0,2,3,3,6
BETANZOS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,8,9,12,6,20,15,35
CAPINOTA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,1,0,0,1,1,2
CARACOLLO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,5,2,2,3,7,10
CHALLAPATA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,28,35,20,27,48,62,110
COLQUIRI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,36,23,25,25,61,48,109
CORQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,10,17,7,11,17,28,45
COTAGAITA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,11,8,13,7,24,15,39
COTOCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,10,7,1,2,11,9,20
CURAHUARA DE CARANGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,18,6,7,9,25,15,40
EL CHORO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,0,1,0,1,1
EL TORNO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,4,10,12,14,16,30
EUCALIPTUS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,6,6,8,7,14,13,27
HUACHACALLA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,3,2,7,3,10,13
HUANUNI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,25,7,7,9,32,16,48
INQUISIVI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,16,4,15,10,31,14,45
LA GUARDIA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,21,16,7,4,28,20,48
LORETO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,0,1,0,1,1
MACHACAMARCA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,0,1,1,1,2
ORURO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,30,24,33,18,63,42,105
PAMPA AULLAGAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,5,4,4,5,9,14
PAZÑA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,3,0,2,4,5,9
POOPO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,3,1,3,1,4
PORCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,1,0,0,4,1,5
PRESTO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,0,5,3,8,3,11
PUERTO QUIJARRO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,0,0,0,2,0,2
REYES,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,0,1,0,1,0,1
RIBERALTA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,19,26,7,11,26,37,63
ROBORE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,2,1,0,4,2,6
RURRENABAQUE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,4,0,0,0,4,4
SACABAMBA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,2,0,3,0,3
SALINAS DE GARCI MENDOZA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,16,10,21,18,37,28,65
SAN ANDRES,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,1,2,2,2,4
SAN IGNACIO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,0,1,2,2,2,3,5
SAN LUCAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,4,1,3,3,7,10
SAN MATIAS,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,1,0,0,2,1,3
SANTA ANA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,7,3,2,6,9,15
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,2,0,0,1,2,3
SANTA ROSA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,3,0,0,1,3,4
SANTIAGO DE HUARI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,5,3,8,4,13,17
SORACACHI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,2,4,4,6,6,12
SUCRE,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,0,0,1,0,1
TACOPAYA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,3,6,2,4,5,10,15
TARABUCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,5,4,1,0,6,4,10
TARATA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,1,0,0,0,1,0,1
TOCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,1,2,0,4,1,5
TOLEDO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,5,8,5,10,10,20
TORO TORO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,19,21,36,48,55,69,124
TOTORA(CBBA),desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,2,1,4,3,6,9
TOTORA(ORR),desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,1,1,0,3,1,4
TRINIDAD,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,12,7,13,11,25,18,43
TURCO,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,6,0,6,5,12,5,17
VILLA TUNARI,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,7,3,8,6,15,9,24
YACUIBA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,4,5,0,3,4,8,12
YOTALA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,32,22,36,35,68,57,125
YUNCHARA,desnutricion global - cronica,cronica talla baja (m + g),2007-12-01,2,0,0,0,2,0,2
