municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,15,15,5,4,20,19,39
LA RIVERA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,0,0,1,1
LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,0,0,1,1,2
MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,3,0,0,0,3,3
ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,20,18,4,10,24,28,52
PASORAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,0,0,1,1
POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,1,1,2,2,4
PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,1,1,1,1,2
POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,14,14,6,7,20,21,41
POTOSI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,11,0,1,0,12,0,12
PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,5,3,2,2,7,5,12
PUERTO VILLARROEL,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,3,0,4,4
RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,49,47,27,35,76,82,158
ROBORE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,0,1,0,1,1
RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,1,0,1,0,1
SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,13,10,15,17,28,27,55
SALINAS DE GARCI MENDOZA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,3,3,2,2,5,5,10
SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,1,2,1,4,2,6
SAN BENITO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,2,0,0,0,2,2
SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,8,5,1,7,9,16
SAN IGNACIO DE VELASCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,14,24,9,14,23,38,61
SAN JAVIER(BNI),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,0,0,1,0,1
SAN JUAN DE YAPACANI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,1,0,2,0,2
SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,1,1,1,2,3
SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,5,2,3,6,8,14
SAN MATIAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,2,0,3,3
SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,4,2,4,6,8,14
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,10,8,5,1,15,9,24
SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,3,2,0,1,3,3,6
SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,0,0,1,1,2
TACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,1,0,1,0,1
TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,2,2,3,2,5
TARIJA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,6,0,0,0,6,0,6
TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,5,4,7,6,12,10,22
TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,3,3,6,5,9,14
TOLATA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,2,0,0,0,2,2
TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,13,11,3,7,16,18,34
TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,0,0,1,0,1
TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,2,1,2,1,3
TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,11,19,1,3,12,22,34
TURCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,0,0,1,1,2
VACAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,1,1,2,2,4
VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,6,9,2,0,8,9,17
VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,2,0,2,1,3
VILLA SERRANO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,61,0,77,0,138,138
VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,7,10,1,2,8,12,20
YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,5,3,7,7,12,19
YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,25,26,37,55,62,81,143
ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,0,5,5,7,5,12
AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,12,2,1,1,13,3,16
ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,0,1,3,2,5
ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,4,0,0,1,4,5
ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,1,43,1,43,44
ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,1,0,2,2
ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,1,0,1,1
BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,2,0,5,1,6
"CAIZA ""D""",desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,3,0,0,0,3,3
CAPINOTA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,3,0,0,1,3,4
CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,14,17,14,21,28,38,66
CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,8,5,8,8,16,13,29
COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,4,4,3,7,7,14
COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,0,0,1,1
CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,5,0,0,3,5,8
COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,3,5,4,10,7,17
COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,8,16,4,9,12,25,37
CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,0,0,3,1,4
EL CHORO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,0,0,0,2,2
EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,6,4,5,2,11,6,17
ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,1,0,1,1
EUCALIPTUS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,3,1,3,2,5
EXALTACION,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,1,0,1,0,1
HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,1,0,1,1,2
HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,21,7,6,5,27,12,39
INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,26,6,9,13,35,19,54
LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,13,9,12,5,25,14,39
LICOMA PAMPA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,0,1,0,1
LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,2,1,5,2,7
LORETO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,1,1,1,2
MINEROS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,1,0,1,0,1
MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,6,10,1,0,7,10,17
MOROCHATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,0,0,0,2,0,2
ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,7,11,1,4,8,15,23
PADCAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,0,1,1,2
PAZÑA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,1,0,1,2,3
POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,4,2,2,3,6,5,11
POCONA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,0,0,1,1
POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,3,0,4,0,4
PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,2,0,2,1,3
POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,4,4,4,5,8,9,17
PORONGO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,1,1,2,3
PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,3,3,3,8,6,14
RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,62,55,26,36,88,91,179
RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,1,0,1,1,2
SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,7,7,5,7,12,14,26
SALINAS DE GARCI MENDOZA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,2,0,3,2,5
SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,0,1,1,2
SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,15,23,5,10,20,33,53
SAN JUAN DE YAPACANI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,2,3,3,4,7
SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,5,2,6,7,11,18
SAN MATIAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,4,1,5,3,8
SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,7,5,3,1,10,6,16
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,4,1,0,3,4,7
SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,1,0,0,2,1,3
SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,0,2,0,4,4
SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,0,2,1,4,5
TACOPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,0,0,1,2,3
TARABUCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,1,0,1,1
TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,5,1,0,3,5,8
TARVITA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,4,10,5,11,16
TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,5,4,0,5,5,10
TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,0,0,0,2,0,2
TOLATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,0,0,1,1
TOLEDO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,0,1,0,1
TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,10,9,4,10,14,19,33
TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,4,0,4,4
TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,1,1,2,1,3
TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,11,11,13,5,24,16,40
VACAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,1,1,2,3
VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,6,8,2,2,8,10,18
VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,1,0,1,2,3
VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,6,3,5,8,11,19
YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,6,2,8,7,14,21
YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,26,24,43,44,69,68,137
YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,3,2,6,3,9
ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,1,2,4,4,5,9
AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,6,5,6,3,12,8,20
ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,2,1,3,4
ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,2,0,0,2,2,4
ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,1,0,0,0,1,1
ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,5,1,0,3,5,8
ASCENCION DE GUARAYOS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,29,20,26,31,55,51,106
BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,7,4,3,3,10,7,17
CABEZAS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,0,0,0,4,0,4
CAPINOTA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,0,1,1,2
CARACOLLO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,5,3,2,7,7,14
CARAPARI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,0,0,3,0,3,3
CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,3,1,3,4
CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,15,16,10,14,25,30,55
CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,5,4,2,6,7,10,17
COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,3,4,3,2,6,6,12
CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,3,0,0,2,3,5
COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,2,4,2,5,4,9
COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,12,10,2,5,14,15,29
CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,1,1,1,2
EL PUENTE(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,0,0,2,0,2,2
EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,13,7,10,3,23,10,33
HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,1,2,2,3,5
HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,144,3,1,5,145,8,153
ICLA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,0,0,1,0,1,1
INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,11,5,3,5,14,10,24
LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,8,13,2,6,10,19,29
LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,2,0,1,1,3,4
LORETO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,1,1,2,1,3
OCURI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,5,3,0,0,5,3,8
OMEREQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,2,1,2,1,4,5
ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,5,1,1,0,6,1,7
PASORAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,0,1,0,1
POCONA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,1,0,2,0,2
POJO (CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,0,0,3,0,3,3
PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,1,0,0,4,1,5
POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,3,9,3,1,6,10,16
PORONGO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,0,1,0,1
PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,3,0,3,3,6,3,9
PUERTO QUIJARRO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,6,0,0,0,6,0,6
RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,34,49,13,19,47,68,115
ROBORE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,3,2,0,3,3,5,8
RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,4,0,0,0,4,4
SACABAMBA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,2,2,3,2,5
SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,0,1,0,1
SAN CARLOS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,3,1,0,3,3,6
SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,16,6,10,10,26,36
SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,1,1,2,3
SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,4,1,3,3,7,10
SAN MATIAS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,1,0,0,2,1,3
SAN RAFAEL,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,1,1,2,1,3
SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,3,7,3,2,6,9,15
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,8,3,2,7,10,17
SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,3,0,0,1,3,4
SANTIAGO DE HUARI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,0,1,0,1,0,1
SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,0,2,1,4,1,5
SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,3,0,1,0,4,0,4
TACOBAMBA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,1,0,1,2,2,4
TACOPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,0,0,0,2,0,2
TARABUCO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,5,4,1,0,6,4,10
TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,2,0,1,2,3,5
TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,1,2,0,4,1,5
TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,9,7,4,6,13,13,26
TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,2,2,1,4,3,7
TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,0,1,1,2
TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,12,9,4,11,16,20,36
TURCO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,0,1,1,2
VIACHA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,0,0,0,4,0,4
VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,7,4,3,1,10,5,15
VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,5,1,1,3,6,9
YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,8,7,1,5,9,12,21
YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,23,22,23,24,46,46,92
YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,1,1,2,3
ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,3,3,0,4,3,7
